,bvp_rms,bvp_std,bvp_lineintegral,bvp_pct_95,bvp_n_above_mean,bvp_n_below_mean,bvp_skewness,bvp_kurtosis,bvp_iqr_5_95,bvp_svd_entropy,bvp_pct_5,bvp_max,bvp_n_sign_changes,bvp_sum,bvp_mean,bvp_entropy,bvp_perm_entropy,bvp_ptp,bvp_energy,bvp_min,bvp_peaks,bvp_iqr
0,0.16581911812037334 +/- 0.00660514422907518,0.1748632121017058 +/- 0.006401656649366921,0.01921467653685225 +/- 0.004252979632791614,0.004988735114258102 +/- 0.007135072928396458,0.04383649822980364 +/- 0.0047034735145494765,0.04383649822980364 +/- 0.0047034735145494765,0.01712262632764725 +/- 0.0030459010400568968,-0.004216285806243969 +/- 0.0035737376951529985,0.0067589314451238945 +/- 0.006116917421669569,0.02362407467009977 +/- 0.004352054777955674,-0.0026070164145478025 +/- 0.0022915001623852642,0.014225941422594136 +/- 0.0033005326664420427,-0.0021886063727067917 +/- 0.0033224300999199034,0.0024139040875442276 +/- 0.001313305810305974,0.0023817186997103002 +/- 0.0013363720303847368,0.0 +/- 0.0,0.018860637270679104 +/- 0.002806595346841541,0.02761506276150627 +/- 0.00359497959586565,0.027775989700675862 +/- 0.004554090214674251,0.04274219504345026 +/- 0.0031855405295548368,0.0238171869971033 +/- 0.002163854047501981,-0.029674927582877375 +/- 0.003914992262513034
