,bvp_max,bvp_n_below_mean,bvp_min,bvp_peaks,bvp_lineintegral,bvp_n_above_mean,bvp_energy,bvp_rms,bvp_ptp,bvp_std,bvp_skewness,bvp_pct_95,bvp_sum,bvp_svd_entropy,bvp_entropy,bvp_pct_5,bvp_mean,bvp_iqr,bvp_iqr_5_95,bvp_kurtosis,bvp_n_sign_changes,bvp_perm_entropy
0,0.005287356321839109 +/- 0.00187767387309331,0.0052873563218391205 +/- 0.002074171779919644,0.02029556650246308 +/- 0.0020126835397102872,0.03379310344827589 +/- 0.006461281746628409,-0.007684729064039375 +/- 0.0024672105052207403,0.06032840722495899 +/- 0.005487546171304277,0.015533661740558324 +/- 0.0019208313715454457,-0.0009195402298850297 +/- 0.0010970964261734176,-0.007257799671592746 +/- 0.0018014565716784957,0.02998357963875209 +/- 0.0016091954022988595,0.003185550082101851 +/- 0.0021133202684001447,0.02062397372742205 +/- 0.0038180076530269,0.002101806239737325 +/- 0.0007074108121030665,0.0028243021346470052 +/- 0.0022283343781526787,0.0 +/- 0.0,0.0421346469622332 +/- 0.001762724059155284,-9.852216748765797e-05 +/- 0.0004418267338940336,0.015927750410509044 +/- 0.008067395505786909,0.006896551724137956 +/- 0.001354057676721718,0.0020032840722496335 +/- 0.0026085127674628015,0.015008210180624005 +/- 0.003211177869535536,-0.025747126436781575 +/- 0.006920281327528657
