,bvp_n_above_mean,bvp_n_below_mean,bvp_peaks,bvp_pct_5,bvp_skewness,bvp_lineintegral,bvp_iqr_5_95,bvp_pct_95,bvp_svd_entropy,bvp_mean,bvp_rms,bvp_sum,bvp_min,bvp_entropy,bvp_ptp,bvp_max,bvp_perm_entropy,bvp_std,bvp_kurtosis,bvp_energy,bvp_n_sign_changes,bvp_iqr
0,0.05875838926174497 +/- 0.004072586966068305,0.04778523489932886 +/- 0.0026979531868780806,0.02191275167785235 +/- 0.005013494694147079,0.01771812080536912 +/- 0.0025370547881121944,0.017114093959731534 +/- 0.003183501000169501,0.010436241610738273 +/- 0.0020381590119543953,0.01016778523489933 +/- 0.0031012594229696514,0.009765100671140958 +/- 0.0017848437781170672,0.009295302013422834 +/- 0.00303148500834076,0.0013422818791946401 +/- 0.0006877148165073487,0.000738255033557056 +/- 0.001607939402780006,0.00046979865771812346 +/- 0.0007826781066906522,0.0004026845637584042 +/- 0.0024922744466613638,0.0 +/- 0.0,-0.00010067114093958995 +/- 0.0023540214640665083,-0.0007382550335570337 +/- 0.0037481884578370894,-0.0018120805369127523 +/- 0.0023499518657733895,-0.005134228187919476 +/- 0.0023635693493879663,-0.009563758389261745 +/- 0.0017645391711590473,-0.009597315436241616 +/- 0.0017058073861931176,-0.012785234899328845 +/- 0.004039270540544086,-0.016744966442953015 +/- 0.0022433080420615073
