,bvp_rms,bvp_std,bvp_lineintegral,bvp_pct_95,bvp_n_above_mean,bvp_n_below_mean,bvp_skewness,bvp_kurtosis,bvp_iqr_5_95,bvp_svd_entropy,bvp_pct_5,bvp_max,bvp_n_sign_changes,bvp_sum,bvp_mean,bvp_entropy,bvp_perm_entropy,bvp_ptp,bvp_energy,bvp_min,bvp_peaks,bvp_iqr
0,0.2717904233171409 +/- 0.007099223074003594,0.21967383761276893 +/- 0.007285697706121199,0.036224843858431645 +/- 0.006751795335991825,0.09552394170714781 +/- 0.011102370267965535,0.032061068702290085 +/- 0.002555441032549891,0.032061068702290085 +/- 0.002555441032549891,0.020471894517696043 +/- 0.0026150511702174605,0.004580152671755711 +/- 0.0016913334638381566,0.024947952810548246 +/- 0.005114767459262389,0.03122831367106178 +/- 0.002477941855844144,0.006696738376127697 +/- 0.0022274467516591383,-3.46981263011803e-05 +/- 0.0021131700178466445,0.02251908396946565 +/- 0.0031437727945865814,-0.0004510756419153439 +/- 0.0012800740281538525,-0.0004510756419153439 +/- 0.0012800740281538525,0.0 +/- 0.0,0.023143650242886903 +/- 0.0037016575213080446,0.009507286606523247 +/- 0.004135341267297597,0.03875780707841777 +/- 0.0034140205708336133,0.021790423317140872 +/- 0.005332233924302155,0.022727272727272728 +/- 0.002244676473231905,0.029736294240111028 +/- 0.003746915691115016
