,bvp_rms,bvp_std,bvp_lineintegral,bvp_pct_95,bvp_n_above_mean,bvp_n_below_mean,bvp_skewness,bvp_kurtosis,bvp_iqr_5_95,bvp_svd_entropy,bvp_pct_5,bvp_max,bvp_n_sign_changes,bvp_sum,bvp_mean,bvp_entropy,bvp_perm_entropy,bvp_ptp,bvp_energy,bvp_min,bvp_peaks,bvp_iqr
0,0.24036124794745484 +/- 0.0036197866088600343,0.10367816091954025 +/- 0.0039052852773331006,0.022003284072249617 +/- 0.0026354551918212014,0.06525451559934323 +/- 0.005196830321121312,-0.01701149425287355 +/- 0.0039430754731832034,-0.01701149425287355 +/- 0.0039430754731832034,0.008078817733990173 +/- 0.0032417635938924313,0.026305418719211836 +/- 0.001618551268354878,0.03241379310344831 +/- 0.003692354738683149,0.020426929392446648 +/- 0.0033387888412844163,0.0033825944170771892 +/- 0.0009857688682958178,-0.0018062397372742068 +/- 0.0026159444428279104,0.06328407224958953 +/- 0.0025184787612529216,0.0003284072249589598 +/- 0.0016551202848412677,0.0002955665024630738 +/- 0.0016384196628264635,0.0 +/- 0.0,0.01914614121510676 +/- 0.0015753280729341693,-0.0012479474548439784 +/- 0.0020180350076502056,0.0044006568144499434 +/- 0.002967318751547203,0.003612479474548458 +/- 0.0029991330198570337,0.006108374384236459 +/- 0.0031196957864138893,0.00591133004926111 +/- 0.0036362851982046393
