,bvp_n_above_mean,bvp_n_below_mean,bvp_peaks,bvp_pct_5,bvp_skewness,bvp_lineintegral,bvp_iqr_5_95,bvp_pct_95,bvp_svd_entropy,bvp_mean,bvp_rms,bvp_sum,bvp_min,bvp_entropy,bvp_ptp,bvp_max,bvp_perm_entropy,bvp_std,bvp_kurtosis,bvp_energy,bvp_n_sign_changes,bvp_iqr
0,0.059535201640464816 +/- 0.0036739178811693043,0.07539302802460698 +/- 0.0027773410326603176,0.060082023239918 +/- 0.006172214740926472,0.011859193438140814 +/- 0.001551546064636539,0.004374572795625453 +/- 0.001557181920696461,0.02241968557758033 +/- 0.0019102103366345957,-0.0007518796992481147 +/- 0.0014644077433785512,0.003383458646616555 +/- 0.0019600069663622166,0.0018796992481203256 +/- 0.001940843590499087,-0.00044429254955570264 +/- 0.0005929375110354413,0.004169514695830501 +/- 0.0010343640430910198,0.0019480519480519654 +/- 0.0006123196468615695,0.002802460697197562 +/- 0.0015115067934037057,0.0 +/- 0.0,-0.003007518796992459 +/- 0.0020889551319119826,0.020608339029391697 +/- 0.003206207965241453,0.0024265208475734877 +/- 0.00197188950604945,0.006220095693779915 +/- 0.0018200310260689484,0.010868079289131926 +/- 0.0014644077433785777,0.00833902939166099 +/- 0.0014024801455012287,-0.0015379357484620714 +/- 0.0019348161113763617,-0.015516062884483928 +/- 0.003282353302404103
