,bvp_n_above_mean,bvp_n_below_mean,bvp_peaks,bvp_pct_5,bvp_skewness,bvp_lineintegral,bvp_iqr_5_95,bvp_pct_95,bvp_svd_entropy,bvp_mean,bvp_rms,bvp_sum,bvp_min,bvp_entropy,bvp_ptp,bvp_max,bvp_perm_entropy,bvp_std,bvp_kurtosis,bvp_energy,bvp_n_sign_changes,bvp_iqr
0,0.017573221757322177 +/- 0.0049406404962952614,0.024267782426778274 +/- 0.0032734295809696964,-9.655616350175977e-05 +/- 0.002330053144221209,0.0011908593498551779 +/- 0.0018547833323751429,0.006115223688445459 +/- 0.0019577607113930614,0.007112970711297084 +/- 0.0018681392804546424,0.0028001287415513553 +/- 0.0024173347577245326,0.0047956227872546055 +/- 0.0024361170866001045,0.019504345027357584 +/- 0.0021504078646269902,0.001544898616028334 +/- 0.0005899679040818632,0.0013839716768587306 +/- 0.0012386148313417245,0.0003862246540071057 +/- 0.0007988203183772598,-0.002446089475378166 +/- 0.0009011908593498732,0.0 +/- 0.0,0.0014805278403605016 +/- 0.0018274952773194005,0.010878661087866115 +/- 0.002302099097811072,0.0022529771483746465 +/- 0.0015232905782039498,0.004473768908915354 +/- 0.0014780769234895314,-0.003990988091406489 +/- 0.0013441012563772908,0.0024782748632121154 +/- 0.0013117273171750748,-0.001898937882201479 +/- 0.002349533311876409,0.0027035725780495956 +/- 0.0012145453662126392
