,bvp_max,bvp_n_below_mean,bvp_min,bvp_peaks,bvp_lineintegral,bvp_n_above_mean,bvp_energy,bvp_rms,bvp_ptp,bvp_std,bvp_skewness,bvp_pct_95,bvp_sum,bvp_svd_entropy,bvp_entropy,bvp_pct_5,bvp_mean,bvp_iqr,bvp_iqr_5_95,bvp_kurtosis,bvp_n_sign_changes,bvp_perm_entropy
0,-0.015140123034859908 +/- 0.002402332436198234,0.013738892686261096 +/- 0.005883496118388346,0.014593301435406669 +/- 0.0048358025621985205,0.08161312371838686 +/- 0.007566492603491261,0.010150375939849576 +/- 0.001625084542442751,0.01773752563226246 +/- 0.002092586399841639,-0.004887218045112806 +/- 0.0009048668690959602,0.0071770334928229484 +/- 0.0017156391521546254,0.016507177033492804 +/- 0.0017958037806452038,0.012508544087491424 +/- 0.001822596257822751,-0.03120300751879703 +/- 0.0035943707743591527,-0.03902939166097062 +/- 0.0028748791312116478,0.0017771701982228106 +/- 0.0008482346989741016,0.0034518113465481725 +/- 0.002684312435524123,0.0 +/- 0.0,0.01794258373205738 +/- 0.003891454337317806,0.0006835269993164417 +/- 0.0005294577370071715,-0.014900888585099137 +/- 0.00487225793224791,-0.0016062884483937444 +/- 0.0014095413962612127,0.013738892686261083 +/- 0.004002574428423071,-0.04453178400546824 +/- 0.002742851705705166,-0.02816131237183871 +/- 0.006641476995503059
