,bvp_rms,bvp_std,bvp_lineintegral,bvp_pct_95,bvp_n_above_mean,bvp_n_below_mean,bvp_skewness,bvp_kurtosis,bvp_iqr_5_95,bvp_svd_entropy,bvp_pct_5,bvp_max,bvp_n_sign_changes,bvp_sum,bvp_mean,bvp_entropy,bvp_perm_entropy,bvp_ptp,bvp_energy,bvp_min,bvp_peaks,bvp_iqr
0,0.12690117252931324 +/- 0.0071299353269939185,0.05825795644891123 +/- 0.006409875548678643,0.007202680067001666 +/- 0.0025568404560257466,0.03045226130653267 +/- 0.002366259750272743,0.02358458961474038 +/- 0.004976199565193197,0.02358458961474038 +/- 0.004976199565193197,0.012227805695142391 +/- 0.0015075376884422164,-0.005527638190954765 +/- 0.0026346656939406077,0.01336683417085428 +/- 0.0026055382720738215,0.010385259631490795 +/- 0.0043110775054325985,0.0011725293132328284 +/- 0.0021516302476825935,0.008777219430485783 +/- 0.0021388126900519144,0.009882747068676711 +/- 0.0037997984373364063,0.0005360134003350225 +/- 0.0010401457082921564,0.0005360134003350225 +/- 0.0010401457082921564,0.0 +/- 0.0,0.008743718592964845 +/- 0.003882196390320938,0.012864321608040196 +/- 0.0030711334368819614,0.007738693467336688 +/- 0.004131483232087076,0.013266331658291474 +/- 0.003691786214795569,-0.002010050251256279 +/- 0.003363457393101814,0.024087102177554453 +/- 0.0033915358421486913
