,bvp_n_above_mean,bvp_n_below_mean,bvp_peaks,bvp_pct_5,bvp_skewness,bvp_lineintegral,bvp_iqr_5_95,bvp_pct_95,bvp_svd_entropy,bvp_mean,bvp_rms,bvp_sum,bvp_min,bvp_entropy,bvp_ptp,bvp_max,bvp_perm_entropy,bvp_std,bvp_kurtosis,bvp_energy,bvp_n_sign_changes,bvp_iqr
0,0.04075533661740559 +/- 0.003881462205414037,0.004630541871921167 +/- 0.0036818243543635335,0.060788177339901474 +/- 0.005823929690242943,0.035894909688013135 +/- 0.0019652366897047013,-0.006108374384236448 +/- 0.0023091488776679223,0.013399014778325146 +/- 0.0035818977220193034,-0.00022988505747125742 +/- 0.0029993128186054326,0.0037110016420361268 +/- 0.0025860896055973815,0.01599343185550083 +/- 0.002751770366964106,-3.284072249589709e-05 +/- 0.0007262182064859188,-0.0037110016420361268 +/- 0.001128593778485374,-0.0008210180623973717 +/- 0.0008077749672413094,0.0020689655172413833 +/- 0.0018638375860312222,0.0 +/- 0.0,0.0002955665024630516 +/- 0.00240186725822352,-0.0011822660098522286 +/- 0.0036428044988800214,0.04876847290640398 +/- 0.004277496225831021,0.0073563218390804595 +/- 0.0017140214582200331,0.0012479474548440007 +/- 0.0018214022494399999,-0.0019704433497536923 +/- 0.001680983105690601,0.002364532019704435 +/- 0.0032603411877808386,-0.002758620689655178 +/- 0.003488544295537451
