,bvp_max,bvp_n_below_mean,bvp_min,bvp_peaks,bvp_lineintegral,bvp_n_above_mean,bvp_energy,bvp_rms,bvp_ptp,bvp_std,bvp_skewness,bvp_pct_95,bvp_sum,bvp_svd_entropy,bvp_entropy,bvp_pct_5,bvp_mean,bvp_iqr,bvp_iqr_5_95,bvp_kurtosis,bvp_n_sign_changes,bvp_perm_entropy
0,0.0005186721991701226 +/- 0.001638362066456721,0.08371369294605814 +/- 0.008809559041836501,0.0022130013831258787 +/- 0.005880725227744799,-0.029702627939142457 +/- 0.005052315698215763,-0.02482710926694325 +/- 0.002875604825213287,0.009024896265560235 +/- 0.0023063908915148586,0.007434301521438524 +/- 0.0015327911659268115,-0.0013139695712309774 +/- 0.0017205885621887531,0.005774550484094099 +/- 0.0036693588867883604,-0.00010373443983402453 +/- 0.00015845697423775323,0.005809128630705429 +/- 0.0022291509628335373,0.0034578146611341843 +/- 0.003046018747654976,-0.0005186721991701226 +/- 0.0005412336045123953,-0.03945366528354077 +/- 0.0031670637731785207,0.0 +/- 0.0,0.007157676348547737 +/- 0.0039274747263218,3.457814661134151e-05 +/- 0.0003927322507469055,0.012690179806362445 +/- 0.00369533467438938,0.019778699861687454 +/- 0.0019177627418896263,0.002109266943291832 +/- 0.002285560562885295,0.031016597510373455 +/- 0.0043984979137864505,-0.034232365145228205 +/- 0.0033238215326965074
