,bvp_max,bvp_n_below_mean,bvp_min,bvp_peaks,bvp_lineintegral,bvp_n_above_mean,bvp_energy,bvp_rms,bvp_ptp,bvp_std,bvp_skewness,bvp_pct_95,bvp_sum,bvp_svd_entropy,bvp_entropy,bvp_pct_5,bvp_mean,bvp_iqr,bvp_iqr_5_95,bvp_kurtosis,bvp_n_sign_changes,bvp_perm_entropy
0,-0.03407994486560993 +/- 0.003909083905552695,0.060992419021364576 +/- 0.005543508629135818,0.010406616126809121 +/- 0.0029754697649790286,-0.03476912474155754 +/- 0.004037588403822897,0.022742935906271543 +/- 0.002157474271881256,0.012370778773259839 +/- 0.0026082066809326203,0.0034458993797381377 +/- 0.0013256639601427426,-0.020089593383873172 +/- 0.0015491224529971582,0.016919365954514144 +/- 0.0024678510364981136,0.0038938662991041097 +/- 0.0008447726169628619,0.025809786354238484 +/- 0.0007925568573397768,-0.0022398345968297597 +/- 0.004172954271015617,-0.0067884217780840635 +/- 0.0015719496523717716,-0.009958649207443137 +/- 0.0043161867123191235,0.0 +/- 0.0,0.0026188835286010013 +/- 0.0011956823964781333,-0.001378359751895264 +/- 0.0005111094753339605,-0.0013094417643004675 +/- 0.00635355073411209,-6.89179875947632e-05 +/- 0.0001378359751895264,-0.004307374224672622 +/- 0.0027274897650316843,-0.033528600964851815 +/- 0.0024898858579600366,0.0029290144727774025 +/- 0.005529031191544958
