,bvp_rms,bvp_std,bvp_lineintegral,bvp_pct_95,bvp_n_above_mean,bvp_n_below_mean,bvp_skewness,bvp_kurtosis,bvp_iqr_5_95,bvp_svd_entropy,bvp_pct_5,bvp_max,bvp_n_sign_changes,bvp_sum,bvp_mean,bvp_entropy,bvp_perm_entropy,bvp_ptp,bvp_energy,bvp_min,bvp_peaks,bvp_iqr
0,0.39968586387434546 +/- 0.004949605786668073,0.2623734729493891 +/- 0.0052147344462681695,0.0115532286212914 +/- 0.005208656665128065,0.07075043630017448 +/- 0.006059742951300624,0.03633507853403136 +/- 0.0027723983863609945,0.03633507853403136 +/- 0.0027723983863609945,0.024642233856893514 +/- 0.0024192284050490198,-0.0013612565445026647 +/- 0.0018695653390355554,0.001361256544502587 +/- 0.0047793014954236445,0.029389179755671836 +/- 0.0032586219942712237,0.0029319371727748234 +/- 0.001190835749335563,0.005863874345549702 +/- 0.0030340403228063793,0.008376963350785294 +/- 0.0024131778034825156,-0.0009075043630017876 +/- 0.0007989893991106489,-0.0009075043630017876 +/- 0.0007989893991106489,0.0 +/- 0.0,0.0015008726003489792 +/- 0.0037170726455043766,0.005375218150087202 +/- 0.002921113571086575,0.02977312390924952 +/- 0.0035045090115108533,0.005549738219895239 +/- 0.0026418903274228636,0.03542757417102961 +/- 0.001932371453496182,0.03689354275741706 +/- 0.002874234816899141
