,bvp_n_above_mean,bvp_n_below_mean,bvp_peaks,bvp_pct_5,bvp_skewness,bvp_lineintegral,bvp_iqr_5_95,bvp_pct_95,bvp_svd_entropy,bvp_mean,bvp_rms,bvp_sum,bvp_min,bvp_entropy,bvp_ptp,bvp_max,bvp_perm_entropy,bvp_std,bvp_kurtosis,bvp_energy,bvp_n_sign_changes,bvp_iqr
0,-0.002948073701842546 +/- 0.003425614212707352,-0.007236180904522627 +/- 0.004885152732611906,-0.006599664991624787 +/- 0.0038403417363582363,-0.005929648241206032 +/- 0.002387977673326195,-0.024623115577889442 +/- 0.0015802313454031333,0.00847571189279731 +/- 0.0021970522522036335,-0.004623115577889447 +/- 0.002170068306961702,-0.017051926298157473 +/- 0.0013269884301734347,-0.01303182579564488 +/- 0.003256481303016464,-0.001373534338358484 +/- 0.0005888909826213355,-0.010418760469011735 +/- 0.0011839596011438544,-0.0015075376884422175 +/- 0.0008102771606330024,-0.00968174204355109 +/- 0.0025489272444391476,0.0 +/- 0.0,-0.012294807370184246 +/- 0.0011414891147337534,-0.010720268006700173 +/- 0.0020813701262323613,0.006700167504187604 +/- 0.0028148678777353527,-0.010753768844221101 +/- 0.0016442735265404386,-0.010083752093802356 +/- 0.001837666754023785,-0.0050921273031825694 +/- 0.0017199996854932655,-0.0041876046901172526 +/- 0.002055597850136334,0.01189279731993299 +/- 0.0019024818578895373
