,bvp_rms,bvp_std,bvp_lineintegral,bvp_pct_95,bvp_n_above_mean,bvp_n_below_mean,bvp_skewness,bvp_kurtosis,bvp_iqr_5_95,bvp_svd_entropy,bvp_pct_5,bvp_max,bvp_n_sign_changes,bvp_sum,bvp_mean,bvp_entropy,bvp_perm_entropy,bvp_ptp,bvp_energy,bvp_min,bvp_peaks,bvp_iqr
0,0.4903158625477265 +/- 0.006676995412725224,0.05518917042693514 +/- 0.007431543875639091,0.12547726483859772 +/- 0.0050520888045619255,0.2822283929191253 +/- 0.009176163748663906,0.024887191947240584 +/- 0.0034746596644500308,0.024887191947240584 +/- 0.0034746596644500308,-0.03849357861853518 +/- 0.005710746046340775,-0.0079486289482818 +/- 0.0014349202782779863,0.07858382506074284 +/- 0.004634035201188122,-0.046962860118014524 +/- 0.003376177435481171,-0.03668864977438385 +/- 0.003880870215949505,0.01124609510586604 +/- 0.0017644241620463513,0.05973620270739329 +/- 0.00404920578607308,-0.0009718847622352978 +/- 0.0012687030116276898,-0.0009718847622352978 +/- 0.0012687030116276898,0.0 +/- 0.0,0.023741756334606068 +/- 0.004396560647988619,0.030683790350572747 +/- 0.002470037747262363,-0.03259284970496351 +/- 0.0032055739408965783,0.05334953141270397 +/- 0.0037224128903270643,-0.008573412009718806 +/- 0.005110888382564947,-0.04553974314474137 +/- 0.004718030222157908
