,bvp_n_above_mean,bvp_n_below_mean,bvp_peaks,bvp_pct_5,bvp_skewness,bvp_lineintegral,bvp_iqr_5_95,bvp_pct_95,bvp_svd_entropy,bvp_mean,bvp_rms,bvp_sum,bvp_min,bvp_entropy,bvp_ptp,bvp_max,bvp_perm_entropy,bvp_std,bvp_kurtosis,bvp_energy,bvp_n_sign_changes,bvp_iqr
0,0.044048865619546226 +/- 0.0030380530746232266,0.03050610820244327 +/- 0.0030675842991580954,-0.009040139616055843 +/- 0.005066375038074543,-0.011273996509598604 +/- 0.003583573202747697,0.029179755671902265 +/- 0.00330834083380741,-0.02984293193717278 +/- 0.0025518152497639277,-0.012076788830715546 +/- 0.0025179321182368544,0.0010122164048865568 +/- 0.00343924111699744,0.010261780104712038 +/- 0.0026910066690954636,6.980802792322383e-05 +/- 0.0010792059220760923,-0.0024432809773123785 +/- 0.00228348024206579,0.0014659685863874338 +/- 0.0006768139416986277,-0.01518324607329844 +/- 0.0022633846892668084,0.0 +/- 0.0,0.017277486910994743 +/- 0.0031267840954919694,0.0012914485165794077 +/- 0.0035869712437185852,-0.025863874345549744 +/- 0.004660568185186979,-0.011553228621291479 +/- 0.0023696201148333093,-0.0012914485165794077 +/- 0.002602866064572725,0.0010122164048865679 +/- 0.002007815290508862,-0.06178010471204189 +/- 0.0031062611464274946,-0.0027574171029668302 +/- 0.004819914485253936
