,bvp_max,bvp_n_below_mean,bvp_min,bvp_peaks,bvp_lineintegral,bvp_n_above_mean,bvp_energy,bvp_rms,bvp_ptp,bvp_std,bvp_skewness,bvp_pct_95,bvp_sum,bvp_svd_entropy,bvp_entropy,bvp_pct_5,bvp_mean,bvp_iqr,bvp_iqr_5_95,bvp_kurtosis,bvp_n_sign_changes,bvp_perm_entropy
0,0.002707393266226943 +/- 0.0013061359057429073,0.0022908712252689423 +/- 0.001363893280415724,0.026830961471711157 +/- 0.003386866077994602,0.01843110031239148 +/- 0.007528907133646726,0.018674071502950317 +/- 0.0021215837264750076,0.0865324540090246 +/- 0.00490397095210068,0.00794862894828181 +/- 0.0007019697471765881,0.005032974661575806 +/- 0.0011745174811307586,-0.02103436306837909 +/- 0.0019951555519888723,-0.0009371745921555874 +/- 0.00031239153071849213,0.017042693509198147 +/- 0.0032243113809389584,-0.03464074973967378 +/- 0.0029485262869275173,0.0025338424158277695 +/- 0.000348832892090268,0.009059354390836471 +/- 0.0029430048887513437,0.0 +/- 0.0,-0.00673377299548773 +/- 0.002106767220478116,0.004512322110378308 +/- 0.0011512061056422795,0.028878861506421338 +/- 0.005715701690381032,0.0002429711905588272 +/- 0.00022225353132359168,0.00277681360638663 +/- 0.002178737219920177,0.02294342242276982 +/- 0.002897623625607819,0.06987157237070456 +/- 0.004208527608128532
