,bvp_max,bvp_n_below_mean,bvp_min,bvp_peaks,bvp_lineintegral,bvp_n_above_mean,bvp_energy,bvp_rms,bvp_ptp,bvp_std,bvp_skewness,bvp_pct_95,bvp_sum,bvp_svd_entropy,bvp_entropy,bvp_pct_5,bvp_mean,bvp_iqr,bvp_iqr_5_95,bvp_kurtosis,bvp_n_sign_changes,bvp_perm_entropy
0,0.020791760540714556 +/- 0.0053590362141075565,0.012552301255230158 +/- 0.0033011603231305037,0.008593498551657575 +/- 0.0031173338450634813,0.0027035725780495843 +/- 0.003717934748167023,-0.009269391696169915 +/- 0.001555590083501078,0.02333440617959449 +/- 0.001336759553092706,-0.03331187640811069 +/- 0.002021539587697729,0.0 +/- 0.0,0.010588992597360836 +/- 0.0019495420303711436,-0.0009333762471837592 +/- 0.0004184100418410194,-0.004988735114258114 +/- 0.0021458266238536575,-0.018828451882845175 +/- 0.001545233844114303,0.00032185387833926215 +/- 0.000610674797586431,-0.008014161570646905 +/- 0.005541964911915691,0.0 +/- 0.0,-0.020534277438043112 +/- 0.003489703551575101,0.0007402639201802841 +/- 0.0007204064784550715,0.005954296749275845 +/- 0.002583867310772622,-0.0031863533955583945 +/- 0.001022361131269287,0.012455745091728398 +/- 0.0027274149085781073,-0.02056646282587703 +/- 0.004227082342308463,3.218538783394953e-05 +/- 0.004662884096707861
