,scl_rms,scl_pct_5,scl_min,scr_pct_95,scr_ptp,scl_svd_entropy,scr_max,scl_sum,scr_iqr,scl_pct_95,scl_max,scl_ptp,scr_n_below_mean,scl_perm_entropy,scr_std,scl_n_above_mean,scl_skewness,scl_kurtosis,scr_pct_5,scr_svd_entropy,scl_peaks,scr_skewness,scr_min,scr_mean,scr_n_sign_changes,scr_rms,scr_perm_entropy,scr_peaks,scr_energy,scr_kurtosis,scr_entropy,scr_n_above_mean,scl_iqr_5_95,scl_lineintegral,scr_sum,scl_n_below_mean,scl_iqr,scl_energy,scr_iqr_5_95,scl_mean,scr_lineintegral,scl_n_sign_changes,scl_std,scl_entropy
0,-0.0012742382271467734 +/- 0.0014668368193765779,0.013185595567867048 +/- 0.005033935375778637,-0.0033795013850414944 +/- 0.001877944737582084,0.005318559556786751 +/- 0.0014276009669501428,-0.05030470914127422 +/- 0.0027567546381439757,-0.033961218836565076 +/- 0.004912037705998421,0.0014958448753463083 +/- 0.0008950412421830053,-0.00016620498614957623 +/- 0.00035474372506551417,-0.024598337950138483 +/- 0.0034792949513811856,-0.05789473684210522 +/- 0.0034709041789866245,-0.012465373961218773 +/- 0.0025297396247824684,0.012520775623268709 +/- 0.002015889794865408,5.540166204986985e-05 +/- 0.00016620498614960955,0.010692520775623294 +/- 0.0022442802327456044,0.0007202216066482525 +/- 0.0004986149584487608,0.0007756232686981224 +/- 0.0004432132963988894,-0.0013296398891966433 +/- 0.000791294008702807,0.001052631578947416 +/- 0.0005784103329036231,-0.003047091412742342 +/- 0.0017387650777257666,0.010581717451523554 +/- 0.0015363351383780707,0.0 +/- 0.0,-0.009529085872576148 +/- 0.0012584838439446602,5.540166204986985e-05 +/- 0.00016620498614960955,-0.09590027700831023 +/- 0.003419229722816511,0.0 +/- 0.0,0.0 +/- 0.0,-0.0004986149584487287 +/- 0.00016620498614957626,0.0 +/- 0.0,0.0 +/- 0.0,0.002770083102493115 +/- 0.0012388188240996096,0.0019390581717452116 +/- 0.0010584472672876836,0.0 +/- 0.0,0.0 +/- 0.0,0.0012188365650969923 +/- 0.002865931779806651,0.002326869806094234 +/- 0.0010453164689259405,0.0008864265927978288 +/- 0.00056498831175544,0.004265927977839379 +/- 0.0010526315789473799,0.017783933518005567 +/- 0.0042515135829251415,0.0 +/- 0.0,0.0 +/- 0.0,-0.05905817174515231 +/- 0.0016840647261574112,0.0 +/- 0.0,-5.540166204985875e-05 +/- 0.00016620498614957623,-0.016398891966758977 +/- 0.0040802111112513955
