,scl_entropy,scr_rms,scl_lineintegral,scl_iqr_5_95,scl_kurtosis,scr_std,scr_iqr_5_95,scr_peaks,scr_ptp,scr_max,scr_pct_95,scl_n_below_mean,scl_n_above_mean,scr_lineintegral,scr_iqr,scl_perm_entropy,scr_skewness,scl_iqr,scr_pct_5,scr_entropy,scl_peaks,scl_energy,scr_min,scl_mean,scr_kurtosis,scl_skewness,scr_sum,scr_mean,scl_pct_95,scr_n_above_mean,scr_n_below_mean,scl_sum,scr_energy,scl_rms,scr_perm_entropy,scr_n_sign_changes,scl_max,scr_svd_entropy,scl_ptp,scl_std,scl_min,scl_pct_5,scl_n_sign_changes,scl_svd_entropy
0,-0.027420198848770293 +/- 0.0011026325225382172,0.10664573521716378 +/- 0.00256143134495456,0.07922553636839348 +/- 0.0019746689967674673,0.05065410779696492 +/- 0.0017791732077446338,0.0032967032967032963 +/- 0.0019864210252330972,0.057038199895342756 +/- 0.003737011213261556,0.08948194662480377 +/- 0.0030332552059004663,0.020198848770277333 +/- 0.0013484143094427232,0.0293040293040293 +/- 0.0013238211031578802,0.02956567242281527 +/- 0.0011524183958945772,0.08294086865515435 +/- 0.002650226533145101,0.0021978021978021787 +/- 0.0015130122757510184,0.0021978021978021787 +/- 0.0015130122757510184,0.05285190999476712 +/- 0.0035181028391358636,0.030821559392987953 +/- 0.0014321226774886497,0.0008372579801151248 +/- 0.0003471088215966161,-0.002250130821559415 +/- 0.0012171327419793743,-0.001517530088958674 +/- 0.0009198532617083739,-0.00015698587127157548 +/- 0.000239799879380196,-0.0005756148613291434 +/- 0.0008582532426403415,0.00010465724751438366 +/- 0.00020931449502876732,-0.0008895866038723166 +/- 0.0011476563160367085,0.0 +/- 0.0,0.02443746729461014 +/- 0.002170849661192215,0.0014128728414442792 +/- 0.000663975800128161,0.012715855572998435 +/- 0.003243108410747511,0.05452642595499738 +/- 0.0036314707635578323,0.05452642595499738 +/- 0.0036314707635578323,0.014913657770800604 +/- 0.002083310228926681,0.00047095761381478197 +/- 0.0006802721088435407,0.00047095761381478197 +/- 0.0006802721088435407,0.001046572475143892 +/- 0.0016043652241502712,0.018001046572475133 +/- 0.002259239470949554,0.006384092098377791 +/- 0.0020239748410061527,0.0024594453165881713 +/- 0.0011712731180324072,0.00026164311878595914 +/- 0.00026164311878595914,-0.0015698587127158659 +/- 0.0009928658273684085,0.004290947148089997 +/- 0.002441005502813304,0.04652014652014651 +/- 0.0031782908715981655,-0.001517530088958685 +/- 0.0008582532426403307,-0.0011512297226582869 +/- 0.0012114952279215527,0.057927786499215074 +/- 0.0033182289612742554,-0.026582940868655182 +/- 0.0016009480419443554,0.23898482469911042 +/- 0.005331616563156787
