,scl_rms,scl_pct_5,scl_min,scr_pct_95,scr_ptp,scl_svd_entropy,scr_max,scl_sum,scr_iqr,scl_pct_95,scl_max,scl_ptp,scr_n_below_mean,scl_perm_entropy,scr_std,scl_n_above_mean,scl_skewness,scl_kurtosis,scr_pct_5,scr_svd_entropy,scl_peaks,scr_skewness,scr_min,scr_mean,scr_n_sign_changes,scr_rms,scr_perm_entropy,scr_peaks,scr_energy,scr_kurtosis,scr_entropy,scr_n_above_mean,scl_iqr_5_95,scl_lineintegral,scr_sum,scl_n_below_mean,scl_iqr,scl_energy,scr_iqr_5_95,scl_mean,scr_lineintegral,scl_n_sign_changes,scl_std,scl_entropy
0,0.015030303030303015 +/- 0.002164917709029317,0.04436363636363631 +/- 0.0019507244775068102,0.04557575757575756 +/- 0.004081808058298835,0.018606060606060616 +/- 0.00197412090604878,0.021696969696969725 +/- 0.0016442012080303788,0.037030303030303045 +/- 0.001886591808033149,-0.000363636363636366 +/- 0.0005554637206007114,0.021212121212121227 +/- 0.0026967994498529684,0.006000000000000038 +/- 0.001132214648016335,0.022545454545454546 +/- 0.004197161137740777,0.08969696969696969 +/- 0.0038234691625666623,0.059999999999999984 +/- 0.004353523635410397,0.07575757575757576 +/- 0.004886216817150627,0.0 +/- 0.0007666127661014302,0.000303030303030305 +/- 0.000303030303030305,0.002666666666666684 +/- 0.001842264745887365,0.003272727272727294 +/- 0.0008221006040151893,0.01751515151515152 +/- 0.001567577837136684,-0.009999999999999998 +/- 0.0017195467829225265,0.005636363636363673 +/- 0.0015344228971117871,0.0 +/- 0.0,-0.00042424242424242696 +/- 0.00047334846520646694,0.00042424242424242696 +/- 0.00027773186030035567,0.001939393939393952 +/- 0.000652747249349641,0.0 +/- 0.0,0.000242424242424244 +/- 0.0002969078476100841,0.00060606060606061 +/- 0.0006639061303092966,0.0 +/- 0.0,0.0 +/- 0.0,0.0037575757575757816 +/- 0.002130714646211765,0.0 +/- 0.0,0.000727272727272732 +/- 0.00024242424242424402,0.0 +/- 0.0,0.016181818181818176 +/- 0.0023791256274412905,0.0008484848484848539 +/- 0.0005554637206007114,0.007696969696969702 +/- 0.0017988875248067333,0.014424242424242405 +/- 0.002495910337208986,0.04836363636363635 +/- 0.005419415492389867,0.0 +/- 0.0,-0.0062424242424242715 +/- 0.003241716150379724,0.006363636363636393 +/- 0.0016092021875577798,0.0 +/- 0.0,-0.0007878787878787929 +/- 0.002856211313442001,0.135030303030303 +/- 0.005761083461001749
