,scr_rms,scr_std,scr_iqr_5_95,scr_pct_95,scr_max,scl_lineintegral,scr_kurtosis,scl_rms,scr_iqr,scl_skewness,scl_ptp,scl_perm_entropy,scl_iqr,scr_ptp,scr_pct_5,scl_kurtosis,scl_energy,scl_n_below_mean,scr_entropy,scr_n_sign_changes,scl_peaks,scr_peaks,scl_sum,scl_iqr_5_95,scr_min,scr_n_above_mean,scr_n_below_mean,scr_perm_entropy,scr_skewness,scr_sum,scr_energy,scr_mean,scl_mean,scr_svd_entropy,scl_n_above_mean,scl_max,scl_entropy,scl_pct_95,scr_lineintegral,scl_std,scl_svd_entropy,scl_min,scl_n_sign_changes,scl_pct_5
0,-0.0036723163841807737 +/- 0.0007606164981828423,-0.0032485875706214752 +/- 0.0005649717514124075,-0.001906779661016933 +/- 0.0005515713047956951,-0.001836158192090398 +/- 0.0010569653634954776,0.0003531073446327859 +/- 0.0009071491934085562,-0.0036016949152542278 +/- 0.0010686967479111118,-0.0030367231638418145 +/- 0.0007097369788927083,-0.0053672316384180685 +/- 0.0010086763317150953,-0.006779661016949124 +/- 0.0010086763317151016,-0.0029661016949152352 +/- 0.0007606164981828258,-0.00331920903954801 +/- 0.0008385834807230136,-7.062146892654609e-05 +/- 0.0009180790960452188,-0.002895480225988678 +/- 0.0009708846811347076,-0.0007062146892655386 +/- 0.0005470315460744781,-0.0021892655367231617 +/- 0.0008021056985593615,-0.00014124293785311437 +/- 0.00028248587570622874,-0.0081920903954802 +/- 0.001147463051502239,-0.0012005649717514166 +/- 0.0011838315405536964,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0074152542372881046 +/- 0.0007895720259533051,-0.000564971751412402 +/- 0.0009368996582924822,0.0 +/- 0.00031582881038134193,-0.004096045197740117 +/- 0.0008235807761081001,-0.004378531073446335 +/- 0.000691946255023506,-0.0009180790960451879 +/- 0.0008960859844950192,-0.002401129943502811 +/- 0.0007864073958799539,-0.007556497175141208 +/- 0.0009501146925899565,-0.0053672316384180685 +/- 0.0007864073958799359,-0.005790960451977379 +/- 0.0011299435028248566,-0.004096045197740106 +/- 0.0010849075915068632,-0.007415254237288127 +/- 0.0016181411352245133,-0.0014830508474576343 +/- 0.0008021056985593575,-0.005790960451977379 +/- 0.0008820618641805516,-0.002259887005649719 +/- 0.0008235807761080962,-0.005155367231638408 +/- 0.0011838315405536812,-0.011864406779660986 +/- 0.0013694010896656507,-0.002824858757062143 +/- 0.0009474864311439844,-0.004307909604519755 +/- 0.0007373097817027389,0.00021186440677967155 +/- 0.0015807224071751125,-7.062146892655718e-05 +/- 0.00021186440677967158,-0.0011299435028248484 +/- 0.0011474630515022608
