,scl_entropy,scr_rms,scl_lineintegral,scl_iqr_5_95,scl_kurtosis,scr_std,scr_iqr_5_95,scr_peaks,scr_ptp,scr_max,scr_pct_95,scl_n_below_mean,scl_n_above_mean,scr_lineintegral,scr_iqr,scl_perm_entropy,scr_skewness,scl_iqr,scr_pct_5,scr_entropy,scl_peaks,scl_energy,scr_min,scl_mean,scr_kurtosis,scl_skewness,scr_sum,scr_mean,scl_pct_95,scr_n_above_mean,scr_n_below_mean,scl_sum,scr_energy,scl_rms,scr_perm_entropy,scr_n_sign_changes,scl_max,scr_svd_entropy,scl_ptp,scl_std,scl_min,scl_pct_5,scl_n_sign_changes,scl_svd_entropy
0,0.008279569892473115 +/- 0.0011328659949304137,0.06258064516129032 +/- 0.003718627196944198,-0.0051612903225806365 +/- 0.0018342711945410965,-0.001774193548387115 +/- 0.0010494204997818725,0.0019892473118279575 +/- 0.0017512362876238917,-0.005591397849462365 +/- 0.0034019982837755545,-0.0019354838709677359 +/- 0.0010257410767924254,-0.0016666666666666607 +/- 0.001004383961949978,0.0003225806451612745 +/- 0.00043010752688170395,0.0003225806451612745 +/- 0.00043010752688170395,-0.0018279569892473036 +/- 0.0008046575025320285,0.0007526881720430034 +/- 0.0005986843400892496,0.0007526881720430034 +/- 0.0005986843400892496,0.03096774193548386 +/- 0.0044412637479706255,-0.00048387096774191727 +/- 0.00037634408602150885,0.0 +/- 0.0,0.0 +/- 0.0,-0.0002688172043010528 +/- 0.00036065612540316176,-0.00010752688172042114 +/- 0.00032258064516126343,-0.0013440860215053862 +/- 0.0007697753259826091,0.0 +/- 0.0,0.002419354838709686 +/- 0.0009692342138344141,-0.00037634408602149616 +/- 0.0004199058965541231,0.05801075268817204 +/- 0.0032918859171702456,-0.000806451612903214 +/- 0.00043345471765047166,-0.0037634408602150505 +/- 0.0008669094353009227,5.376344086022167e-05 +/- 0.0017413048108281288,5.376344086022167e-05 +/- 0.0017413048108281288,0.08166666666666664 +/- 0.0020884865160811722,-0.0004301075268817067 +/- 0.0004023287512660172,-0.0004301075268817067 +/- 0.0004023287512660172,-0.010215053763440863 +/- 0.002229724876701896,0.0001612903225806317 +/- 0.0002463750373631966,0.024838709677419378 +/- 0.0041001453688037925,-0.002043010752688168 +/- 0.0009249812115099665,-0.0003763440860215073 +/- 0.001021505376344082,0.015430107526881731 +/- 0.003606961960799873,-0.0007526881720429923 +/- 0.0005482816681282586,-0.00043010752688171783 +/- 0.001014406573339415,-0.0002688172043010528 +/- 0.00036065612540316176,0.0003225806451612634 +/- 0.00026338599384763157,0.0674731182795699 +/- 0.002501589274006846,0.006827956989247308 +/- 0.000762228326814946,-0.034946236559139775 +/- 0.004023287512660162
