,scl_entropy,scr_rms,scl_lineintegral,scl_iqr_5_95,scl_kurtosis,scr_std,scr_iqr_5_95,scr_peaks,scr_ptp,scr_max,scr_pct_95,scl_n_below_mean,scl_n_above_mean,scr_lineintegral,scr_iqr,scl_perm_entropy,scr_skewness,scl_iqr,scr_pct_5,scr_entropy,scl_peaks,scl_energy,scr_min,scl_mean,scr_kurtosis,scl_skewness,scr_sum,scr_mean,scl_pct_95,scr_n_above_mean,scr_n_below_mean,scl_sum,scr_energy,scl_rms,scr_perm_entropy,scr_n_sign_changes,scl_max,scr_svd_entropy,scl_ptp,scl_std,scl_min,scl_pct_5,scl_n_sign_changes,scl_svd_entropy
0,-0.006538895152198465 +/- 0.0007646369766770457,-0.0385569334836528 +/- 0.0016948473932776862,-0.021533258173618952 +/- 0.0016102431631438274,-0.01882750845546788 +/- 0.0019065991573041488,-0.002705749718151085 +/- 0.0014215919067551808,0.047519729425028176 +/- 0.003856698643313938,-0.013979706877113873 +/- 0.001149722550979206,-0.0011273957158962622 +/- 0.0,-0.004114994363021429 +/- 0.0008379971108973103,-0.004114994363021452 +/- 0.0009106817599437967,-0.01347237880496055 +/- 0.0009908904076238606,-0.004791431792559209 +/- 0.001769149360369238,-0.004791431792559209 +/- 0.001769149360369238,0.051127395715896265 +/- 0.0038069434058405917,-0.0016910935738444599 +/- 0.0004366384832251955,0.0005636978579481089 +/- 0.0004366384832251812,-0.00022547914317927464 +/- 0.0002761544242145864,-0.0014092446448703666 +/- 0.00037814001874292476,0.0 +/- 0.0,-0.0007328072153325871 +/- 0.0004402621012348602,0.0 +/- 0.0,0.025366403607666253 +/- 0.003905413320335691,0.0 +/- 0.0,0.06978579481397969 +/- 0.004667472727053982,0.00033821871476886757 +/- 0.0004509582863584993,0.0006764374295377462 +/- 0.000704058398917537,0.022209695603156686 +/- 0.0014742611984918021,0.022209695603156686 +/- 0.0014742611984918021,0.08359639233370911 +/- 0.0047367393818592346,0.0 +/- 0.0,0.0 +/- 0.0,0.0023675310033821617 +/- 0.001421591906755193,-5.636978579481866e-05 +/- 0.00016910935738445598,0.0710259301014656 +/- 0.00478977357074364,0.0016347237880495968 +/- 0.0005317914956063528,-0.0007891770011274057 +/- 0.0006277073689774569,0.06961668545659526 +/- 0.004595088467856314,0.009695603156707987 +/- 0.001093050700657575,0.008004509582863561 +/- 0.0016492377495296213,0.009582863585118362 +/- 0.0022406546690362746,0.0009582863585118173 +/- 0.0006693541199006741,0.00806087936865837 +/- 0.002324869292818649,0.0006764374295377462 +/- 0.0004914203994972525,0.053494926719278434 +/- 0.00377677564825253
