,scr_rms,scr_std,scr_iqr_5_95,scr_pct_95,scr_max,scl_lineintegral,scr_kurtosis,scl_rms,scr_iqr,scl_skewness,scl_ptp,scl_perm_entropy,scl_iqr,scr_ptp,scr_pct_5,scl_kurtosis,scl_energy,scl_n_below_mean,scr_entropy,scr_n_sign_changes,scl_peaks,scr_peaks,scl_sum,scl_iqr_5_95,scr_min,scr_n_above_mean,scr_n_below_mean,scr_perm_entropy,scr_skewness,scr_sum,scr_energy,scr_mean,scl_mean,scr_svd_entropy,scl_n_above_mean,scl_max,scl_entropy,scl_pct_95,scr_lineintegral,scl_std,scl_svd_entropy,scl_min,scl_n_sign_changes,scl_pct_5
0,-0.007515151515151452 +/- 0.0017397212235645352,-0.0007272727272726543 +/- 0.001042706092974828,-0.001212121212121131 +/- 0.0014595872216717658,-0.001939393939393852 +/- 0.0013222681351073467,-0.0012727272727271921 +/- 0.001284219400025254,0.0009090909090909372 +/- 0.0014658650451451637,0.0007878787878788263 +/- 0.0014354811251305144,-0.011272727272727235 +/- 0.0021029517058057676,-0.0028484848484847556 +/- 0.0016046305811968256,-0.005151515151515074 +/- 0.0016092021875577986,0.0037575757575757816 +/- 0.0018933938608258678,0.0001818181818182274 +/- 0.0007196570961840722,0.005939393939393978 +/- 0.002539675980576618,-0.0023636363636362788 +/- 0.0014456800535607866,0.003333333333333355 +/- 0.0010231480615838933,0.0006060606060606322 +/- 0.0008131156281817138,-0.014545454545454506 +/- 0.0027773186030035308,-0.004242424242424159 +/- 0.0013278122606185932,0.001212121212121231 +/- 0.0008570991287109487,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.008121212121212062 +/- 0.002350390233898841,0.006363636363636405 +/- 0.0018232253280595662,0.00018181818181821628 +/- 0.0006666666666666315,0.003939393939393965 +/- 0.0017617505277271184,0.005333333333333368 +/- 0.0018342722364147457,0.00048484848484851015 +/- 0.000652747249349604,-0.00018181818181811638 +/- 0.0007196570961840723,-0.0023636363636362788 +/- 0.0013402026901512605,-0.00181818181818173 +/- 0.0014342011595392867,-0.0007878787878787153 +/- 0.0018191916387640481,-0.015818181818181787 +/- 0.0022749484095907022,-0.0007878787878787153 +/- 0.0011515151515151185,-0.0049696969696968905 +/- 0.0014031317457927637,-0.001636363636363558 +/- 0.0017152692967375425,-0.007999999999999941 +/- 0.0012361259426891679,-0.011939393939393906 +/- 0.0023945146988046716,-0.001393939393939303 +/- 0.0009791208740244388,0.006121212121212161 +/- 0.002089810866614155,0.002848484848484878 +/- 0.0017783516061965004,-0.0007878787878787153 +/- 0.002697480373850628,0.008969696969697027 +/- 0.0009310479694386252,-0.009818181818181771 +/- 0.002852994495985429
