,scl_rms,scl_pct_5,scl_min,scr_pct_95,scr_ptp,scl_svd_entropy,scr_max,scl_sum,scr_iqr,scl_pct_95,scl_max,scl_ptp,scr_n_below_mean,scl_perm_entropy,scr_std,scl_n_above_mean,scl_skewness,scl_kurtosis,scr_pct_5,scr_svd_entropy,scl_peaks,scr_skewness,scr_min,scr_mean,scr_n_sign_changes,scr_rms,scr_perm_entropy,scr_peaks,scr_energy,scr_kurtosis,scr_entropy,scr_n_above_mean,scl_iqr_5_95,scl_lineintegral,scr_sum,scl_n_below_mean,scl_iqr,scl_energy,scr_iqr_5_95,scl_mean,scr_lineintegral,scl_n_sign_changes,scl_std,scl_entropy
0,-0.008225806451612961 +/- 0.004233678951098932,0.021182795698924683 +/- 0.003655913978494616,0.020591397849462324 +/- 0.004874716684967499,0.0 +/- 0.0,-0.005161290322580681 +/- 0.0024894272909226174,0.013817204301075225 +/- 0.0028352251340720766,-0.00612903225806456 +/- 0.0017701158745327375,0.03392473118279565 +/- 0.0022612624564314924,0.00822580645161286 +/- 0.0017346522370862176,-0.00026881720430110834 +/- 0.00026881720430110834,0.037043010752688156 +/- 0.002336700409903313,0.007096774193548361 +/- 0.001069878964630773,0.0 +/- 0.0,0.0004838709677418951 +/- 0.00044659268080200976,-0.02580645161290327 +/- 0.0030413194889743994,-0.005376344086021556 +/- 0.0019234993354836937,0.0013440860215053418 +/- 0.001544237270574747,0.018817204301075217 +/- 0.002567169115336198,-5.551115123125783e-17 +/- 0.0008328996443456617,0.02139784946236555 +/- 0.003912560300787153,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.014247311827956943 +/- 0.0024900077799805205,0.0 +/- 0.0,0.0 +/- 0.0,0.0009677419354838124 +/- 0.0008602150537634273,0.0 +/- 0.0,0.0 +/- 0.0,-0.035322580645161326 +/- 0.002752457147563488,0.00021505376344084227 +/- 0.00026338599384763157,-0.0021505376344086334 +/- 0.0008328996443456832,0.004139784946236502 +/- 0.0006821815881962047,0.0013440860215053307 +/- 0.0016173773071496173,0.0 +/- 0.0,0.0 +/- 0.0,0.012795698924731147 +/- 0.0017960530202677373,0.0 +/- 0.0,0.0 +/- 0.0,0.006182795698924703 +/- 0.001159347239400432,-0.04758064516129036 +/- 0.0020152327756979807,-5.376344086025497e-05 +/- 0.0004465926808020579,0.0626344086021505 +/- 0.003245905128628722,0.014247311827956955 +/- 0.006164067005540392
