,scl_rms,scl_pct_5,scl_min,scr_pct_95,scr_ptp,scl_svd_entropy,scr_max,scl_sum,scr_iqr,scl_pct_95,scl_max,scl_ptp,scr_n_below_mean,scl_perm_entropy,scr_std,scl_n_above_mean,scl_skewness,scl_kurtosis,scr_pct_5,scr_svd_entropy,scl_peaks,scr_skewness,scr_min,scr_mean,scr_n_sign_changes,scr_rms,scr_perm_entropy,scr_peaks,scr_energy,scr_kurtosis,scr_entropy,scr_n_above_mean,scl_iqr_5_95,scl_lineintegral,scr_sum,scl_n_below_mean,scl_iqr,scl_energy,scr_iqr_5_95,scl_mean,scr_lineintegral,scl_n_sign_changes,scl_std,scl_entropy
0,0.046021611001964655 +/- 0.006823577550424001,0.04037328094302556 +/- 0.004391962456995708,0.027701375245579585 +/- 0.003670243947400669,0.02662082514734778 +/- 0.002862240134446663,0.023182711198428307 +/- 0.0019374344718385125,0.018614931237721045 +/- 0.007527564583696618,0.01738703339882125 +/- 0.003610604312276824,0.013212180746561908 +/- 0.0053823960212860695,0.011542239685658174 +/- 0.0010125504974503173,0.010412573673870374 +/- 0.003065714446822647,0.010117878192534402 +/- 0.0015562848249267992,0.005599214145383125 +/- 0.0012656285586174045,0.002897838899803573 +/- 0.0019205515516716285,0.002111984282907697 +/- 0.0010314341846758533,0.0012770137524558244 +/- 0.001759967865144287,0.0007367387033399009 +/- 0.00039598515463155117,0.00029469548133598256 +/- 0.0005893909626719188,0.00024557956777997435 +/- 0.00054913260744101,0.0001473477406680024 +/- 0.001281727735825124,4.91159135560193e-05 +/- 0.0032015890938570336,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00029469548133592705 +/- 0.000450154783394456,-0.0004911591355598821 +/- 0.00031063631239374665,-0.0004911591355599044 +/- 0.0012807863271517858,-0.0007367387033398676 +/- 0.0012278978388997896,-0.0010805500982317916 +/- 0.0005289945783039868,-0.0018664047151276896 +/- 0.001115699085618936,-0.0031925343811394667 +/- 0.00205172874009876,-0.0032416502946954638 +/- 0.0010349365179619502,-0.005009823182711171 +/- 0.0011581361613508462,-0.009528487229862447 +/- 0.0012269151273867206,-0.00992141453831038 +/- 0.004125736738703354,-0.01944990176817285 +/- 0.000937071907089339,-0.02318271119842826 +/- 0.0023328766379249284,-0.025147347740667948 +/- 0.003995029353175399
