,scr_rms,scr_std,scr_iqr_5_95,scr_pct_95,scr_max,scl_lineintegral,scr_kurtosis,scl_rms,scr_iqr,scl_skewness,scl_ptp,scl_perm_entropy,scl_iqr,scr_ptp,scr_pct_5,scl_kurtosis,scl_energy,scl_n_below_mean,scr_entropy,scr_n_sign_changes,scl_peaks,scr_peaks,scl_sum,scl_iqr_5_95,scr_min,scr_n_above_mean,scr_n_below_mean,scr_perm_entropy,scr_skewness,scr_sum,scr_energy,scr_mean,scl_mean,scr_svd_entropy,scl_n_above_mean,scl_max,scl_entropy,scl_pct_95,scr_lineintegral,scl_std,scl_svd_entropy,scl_min,scl_n_sign_changes,scl_pct_5
0,-0.012963988919667612 +/- 0.0011673854573798102,-0.007257617728531907 +/- 0.0017245853092823667,-0.0009418282548476875 +/- 0.0013122126628617118,-5.540166204991426e-05 +/- 0.0008742234813329386,-0.007423822714681494 +/- 0.0010275477557335798,-0.011412742382271501 +/- 0.002705053876062867,-0.003656509695290899 +/- 0.0010275477557335868,-0.018614958448753494 +/- 0.0015512465373961296,-0.022991689750692535 +/- 0.002205654209129571,-0.0006094182825485239 +/- 0.0012742382271468346,-0.004875346260387848 +/- 0.0010155292398794085,0.003545706371191093 +/- 0.0011135596256089861,0.005595567867035978 +/- 0.001454227672953657,-0.008864265927977866 +/- 0.0013342487067913792,-0.003213296398891996 +/- 0.001015529239879405,-0.00038781163434908894 +/- 0.00043270081306964335,-0.01806094182825487 +/- 0.0020906329378518698,0.0022160664819944166 +/- 0.0010799772127212295,-0.0002216066481994794 +/- 0.0002714116058485925,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.017451523545706393 +/- 0.001450000257983654,-0.0018836565096953194 +/- 0.0015111558667020304,0.00088642659279774 +/- 0.00044321329639887,-0.005207756232687022 +/- 0.0014907062656037446,-0.0004432132963989255 +/- 0.001694964935266299,-0.0011634349030471447 +/- 0.00038781163434901126,-0.0009972299168975573 +/- 0.0012826412080654064,-0.019667590027700854 +/- 0.0019071373382890334,-0.008919667590027713 +/- 0.001321535783033404,-0.03274238227146818 +/- 0.0022360593984056022,-0.028531855955678708 +/- 0.0022195263849318614,-0.0075346260387812005 +/- 0.001665739210900058,-0.0015512465373961671 +/- 0.0011830557619979237,-0.02099722991689753 +/- 0.0014542276729536433,0.0017174515235456656 +/- 0.001973574862111575,-0.017617728531855982 +/- 0.0017308032522784867,-0.021828254847645456 +/- 0.002105263157894726,0.0027700831024930262 +/- 0.0015472842153760628,-0.006592797783933557 +/- 0.0013671980808036604,-0.03074792243767316 +/- 0.0033171672864094675,-0.00083102493074797 +/- 0.0006194094120498023,-0.03279778393351803 +/- 0.0017484469626658885
