,bvp_rms,bvp_std,bvp_pct_95,bvp_energy,bvp_peaks,bvp_min,bvp_perm_entropy,bvp_iqr,bvp_svd_entropy,bvp_iqr_5_95,bvp_ptp,bvp_n_below_mean,bvp_n_above_mean,bvp_lineintegral,bvp_pct_5,bvp_kurtosis,bvp_n_sign_changes,bvp_mean,bvp_sum,bvp_entropy,bvp_max,bvp_skewness
0,0.3806807727690893 +/- 0.007163121230309403,0.11892057651027299 +/- 0.007222736495451886,0.06792394970867838 +/- 0.004293709169093971,-0.002207911683532615 +/- 0.004734410266407895,0.0021772462434836324 +/- 0.004210109179514103,0.010334253296534857 +/- 0.0044120950903908515,-0.04786875191658996 +/- 0.004046095356776583,-0.030880098129408118 +/- 0.0055283758740523265,0.030450781968721297 +/- 0.003713051714923748,0.03189205765102732 +/- 0.0025911843206719,0.005673106409077011 +/- 0.0027056929475349897,0.021404477154247214 +/- 0.0035598336365363953,0.021404477154247214 +/- 0.0035598336365363953,0.04409690279055508 +/- 0.0024753678099491624,0.007942348972707802 +/- 0.0013042729419280483,0.008157007053051234 +/- 0.0015708369794376863,0.015302054584483315 +/- 0.002603674645461818,0.0004293161606869544 +/- 0.0008802637285745136,0.00042931616068694336 +/- 0.0009013761702973965,0.0 +/- 0.0,0.0018092609628948542 +/- 0.0009346673200937254,0.02379638147807427 +/- 0.003472649534962794
