,bvp_rms,bvp_std,bvp_pct_95,bvp_energy,bvp_peaks,bvp_min,bvp_perm_entropy,bvp_iqr,bvp_svd_entropy,bvp_iqr_5_95,bvp_ptp,bvp_n_below_mean,bvp_n_above_mean,bvp_lineintegral,bvp_pct_5,bvp_kurtosis,bvp_n_sign_changes,bvp_mean,bvp_sum,bvp_entropy,bvp_max,bvp_skewness
0,0.36496194824961947 +/- 0.005461580868477154,0.08194824961948247 +/- 0.005658826241082858,0.18447488584474883 +/- 0.006626163598278086,-0.01811263318112636 +/- 0.003656137640628401,0.03436834094368337 +/- 0.003302435981968003,0.08873668188736676 +/- 0.003939192478796246,0.03147640791476405 +/- 0.0025183705181061073,-0.015464231354642366 +/- 0.0037352478904542894,-0.013668188736681918 +/- 0.003981777051432273,0.07850837138508368 +/- 0.0035590410555000097,0.0563774733637747 +/- 0.0020137394713596597,0.05083713850837136 +/- 0.00328992537865602,0.05083713850837136 +/- 0.00328992537865602,0.028401826484018233 +/- 0.002964092137652202,-0.021765601217656038 +/- 0.0021057441224378885,0.002435312024353076 +/- 0.002982635912064756,0.00977168949771685 +/- 0.0021241467305229207,-0.0004566210045662378 +/- 0.000748759444520489,-0.0004566210045662378 +/- 0.000748759444520489,0.0 +/- 0.0,0.016255707762557036 +/- 0.002447458294336891,0.0021004566210045318 +/- 0.0011667438597708878
