,bvp_peaks,bvp_perm_entropy,bvp_iqr_5_95,bvp_n_above_mean,bvp_ptp,bvp_min,bvp_pct_95,bvp_kurtosis,bvp_entropy,bvp_mean,bvp_max,bvp_sum,bvp_skewness,bvp_n_below_mean,bvp_std,bvp_n_sign_changes,bvp_pct_5,bvp_rms,bvp_energy,bvp_lineintegral,bvp_svd_entropy,bvp_iqr
0,0.025393462469733608 +/- 0.0038864861139861592,-0.018311138014527873 +/- 0.003186601895065708,0.0009382566585955932 +/- 0.0018182491883626637,0.07814769975786921 +/- 0.004286295633680531,0.0028450363196125704 +/- 0.004846774847720587,0.022306295399515695 +/- 0.002836167982268195,0.009170702179176727 +/- 0.0020618912022095912,6.0532687651293494e-05 +/- 0.0022519461546898455,0.0 +/- 0.0,-0.0004237288135593431 +/- 0.0006083459819080279,-0.0038740920096852704 +/- 0.0033697737674859116,0.0002421307506052739 +/- 0.0006319798128880305,0.022699757869249347 +/- 0.0029623932937632527,0.06906779661016946 +/- 0.005386729015472346,-0.0034503631961259385 +/- 0.0016253900220456878,-0.0034200968523003137 +/- 0.0022119293451081648,0.007324455205811109 +/- 0.001588910986489907,-0.0010895883777239934 +/- 0.002297851440206085,-0.002330508474576298 +/- 0.0014327845494606054,-0.009231234866828109 +/- 0.001375371400423962,-0.0005145278450363611 +/- 0.0027342086334308253,-0.001604116222760321 +/- 0.004060768927911321
