,bvp_rms,bvp_std,bvp_pct_95,bvp_energy,bvp_peaks,bvp_min,bvp_perm_entropy,bvp_iqr,bvp_svd_entropy,bvp_iqr_5_95,bvp_ptp,bvp_n_below_mean,bvp_n_above_mean,bvp_lineintegral,bvp_pct_5,bvp_kurtosis,bvp_n_sign_changes,bvp_mean,bvp_sum,bvp_entropy,bvp_max,bvp_skewness
0,0.3591792656587473 +/- 0.008210416705066536,0.20589324282628815 +/- 0.00816576990068076,0.1254242517741438 +/- 0.004835922732921295,0.0544276457883369 +/- 0.00495445759004482,0.048812095032397376 +/- 0.0036161889105791054,0.045109534094415246 +/- 0.004557309580410179,0.04399876581302066 +/- 0.0033437129735622464,0.04165381055229863 +/- 0.002449013863990668,0.0354520209811786 +/- 0.003524597951959634,0.026473310706572006 +/- 0.004423746922066711,0.020641777229250202 +/- 0.0025941791219820775,0.019407590249922835 +/- 0.0037344354624091647,0.019407590249922835 +/- 0.0037344354624091647,0.013144091329836427 +/- 0.002511199006402447,0.0078062326442455586 +/- 0.0021155149295182876,0.006633755013884579 +/- 0.001604739725263293,0.0015118790496760127 +/- 0.004844183893859922,0.00037025609379818245 +/- 0.0011692252589630618,0.0003394014193149997 +/- 0.0011745057889956353,0.0 +/- 0.0,-0.0003394014193150441 +/- 0.003156992636086242,-0.006078370873187322 +/- 0.0014541032604687598
