,bvp_n_below_mean,bvp_max,bvp_pct_95,bvp_peaks,bvp_perm_entropy,bvp_ptp,bvp_iqr,bvp_lineintegral,bvp_kurtosis,bvp_pct_5,bvp_iqr_5_95,bvp_min,bvp_n_sign_changes,bvp_skewness,bvp_rms,bvp_mean,bvp_sum,bvp_entropy,bvp_std,bvp_n_above_mean,bvp_energy,bvp_svd_entropy
0,0.048008323424494646 +/- 0.004377475520441074,0.0025267538644471064 +/- 0.0028427316693960224,0.016200951248513683 +/- 0.00198634528802476,-0.026337693222354353 +/- 0.0038373696939607463,-0.01908442330558857 +/- 0.004853348782867665,-0.0001783590963139181 +/- 0.0015514849406301995,-0.025535077288941742 +/- 0.0026369614784357994,0.017687277051129612 +/- 0.0025718161264399356,0.0008026159334125982 +/- 0.0029339032252489084,0.04625445897740784 +/- 0.004813860280617655,0.009601664684898948 +/- 0.0013560635823968055,-0.0015160523186682484 +/- 0.0031133470227781455,-0.022592152199762194 +/- 0.0037577890827730004,0.012752675386444723 +/- 0.002242136144248862,-0.006688466111771707 +/- 0.002462999273065102,-0.00026753864447087716 +/- 0.0002469269876016159,0.0003864447086801559 +/- 0.00023217151236346376,0.0 +/- 0.0,-0.008590963139120101 +/- 0.002412980246561317,0.0173305588585018 +/- 0.0015043496942782507,0.007193816884661119 +/- 0.0013738668261939909,-0.006569560047562406 +/- 0.003050265029687357
