,bvp_peaks,bvp_perm_entropy,bvp_iqr_5_95,bvp_n_above_mean,bvp_ptp,bvp_min,bvp_pct_95,bvp_kurtosis,bvp_entropy,bvp_mean,bvp_max,bvp_sum,bvp_skewness,bvp_n_below_mean,bvp_std,bvp_n_sign_changes,bvp_pct_5,bvp_rms,bvp_energy,bvp_lineintegral,bvp_svd_entropy,bvp_iqr
0,0.008382877526753863 +/- 0.001979884162348005,-0.012604042806183125 +/- 0.0035077288941736157,-0.01935196195005946 +/- 0.0020093453764710055,0.02928061831153388 +/- 0.0059989405679579675,-0.006212841854934603 +/- 0.0025448745215011143,0.006866825208085603 +/- 0.0013586676435227542,-0.024108204518430452 +/- 0.003200125380877911,-0.004875148632580273 +/- 0.002469985502715933,0.0 +/- 0.0,0.00047562425683710384 +/- 0.0006673586302212797,0.003656361474435188 +/- 0.0038759774932403176,0.0009512485136742077 +/- 0.0010450889317031532,-0.000832342449464929 +/- 0.0015941840282748994,0.021284185493460162 +/- 0.005677998015508122,-0.002853745541022601 +/- 0.002466405292828953,0.0092449464922711 +/- 0.0019648754898526593,-0.004548156956004768 +/- 0.001413495056833388,0.002021403091557683 +/- 0.0019529212491863062,-0.0030023781212842105 +/- 0.0016628259537392273,0.006302021403091551 +/- 0.0017924867338503377,0.001367419738406661 +/- 0.002156760659597753,0.004161712247324601 +/- 0.0023102686358769803
