,bvp_rms,bvp_std,bvp_pct_95,bvp_energy,bvp_peaks,bvp_min,bvp_perm_entropy,bvp_iqr,bvp_svd_entropy,bvp_iqr_5_95,bvp_ptp,bvp_n_below_mean,bvp_n_above_mean,bvp_lineintegral,bvp_pct_5,bvp_kurtosis,bvp_n_sign_changes,bvp_mean,bvp_sum,bvp_entropy,bvp_max,bvp_skewness
0,0.4074229272672853 +/- 0.008457128104191244,0.12035318766836282 +/- 0.008790236473923144,0.07934750074827901 +/- 0.004966137526726453,0.007063753367255399 +/- 0.0031340652769131106,0.004310086800359258 +/- 0.003287525942591094,0.02041304998503446 +/- 0.0033831478362034697,0.010296318467524768 +/- 0.0016018064244549062,-0.00835079317569587 +/- 0.003103184203120677,0.0027835977252320455 +/- 0.002255983500294707,0.02915294821909612 +/- 0.003224240169888144,0.006914097575576261 +/- 0.0028597964841562107,-0.0060760251421729805 +/- 0.003133636471774363,-0.0060760251421729805 +/- 0.003133636471774363,0.011164322059263765 +/- 0.0022599511141589467,0.00014965579167917076 +/- 0.00097678353020541,0.01313977850942838 +/- 0.0015520972358532327,0.04663274468721945 +/- 0.002549600651187882,-0.0008081412750673312 +/- 0.0007337713661856674,-0.0008380724334031587 +/- 0.0007057663048519564,0.0 +/- 0.0,0.000389105058365824 +/- 0.0017039742984125284,0.008859622867405048 +/- 0.0021383503261887685
