,bvp_n_below_mean,bvp_max,bvp_pct_95,bvp_peaks,bvp_perm_entropy,bvp_ptp,bvp_iqr,bvp_lineintegral,bvp_kurtosis,bvp_pct_5,bvp_iqr_5_95,bvp_min,bvp_n_sign_changes,bvp_skewness,bvp_rms,bvp_mean,bvp_sum,bvp_entropy,bvp_std,bvp_n_above_mean,bvp_energy,bvp_svd_entropy
0,0.011499540018399267 +/- 0.0030734359841439692,0.04446488807114383 +/- 0.004146076364588905,-0.006439742410303606 +/- 0.001968329535220031,0.04750076663600121 +/- 0.004532783575645012,0.02066850659306959 +/- 0.004429431483659672,0.018092609628948163 +/- 0.001996788788236721,-0.020883164673413057 +/- 0.0035799849174914912,-0.014412756823060402 +/- 0.0037532293850461177,0.0050904630481447225 +/- 0.0028312024256568645,0.038975774302361245 +/- 0.0028748747827682893,0.007298374731677393 +/- 0.002252605663564187,0.00030665440049062467 +/- 0.0019199602382702877,0.028917509966267997 +/- 0.005661159171228108,0.023827046918123273 +/- 0.0016854837269133802,0.0015639374425022723 +/- 0.0016136549668105539,0.0013799448022078886 +/- 0.000741698044921672,9.199632014715853e-05 +/- 0.0007132599417119286,0.0 +/- 0.0,0.012634161300214653 +/- 0.0015624335115433337,0.03701318613922109 +/- 0.003785784883147988,0.0005213124808340797 +/- 0.0005140464463121886,0.018981907390371033 +/- 0.002958698532727943
