,bvp_peaks,bvp_perm_entropy,bvp_iqr_5_95,bvp_n_above_mean,bvp_ptp,bvp_min,bvp_pct_95,bvp_kurtosis,bvp_entropy,bvp_mean,bvp_max,bvp_sum,bvp_skewness,bvp_n_below_mean,bvp_std,bvp_n_sign_changes,bvp_pct_5,bvp_rms,bvp_energy,bvp_lineintegral,bvp_svd_entropy,bvp_iqr
0,0.04850093691442845 +/- 0.004298135715960361,0.012898188632104901 +/- 0.004076863873884546,-0.0035602748282323794 +/- 0.0021098495632797813,0.035915053091817584 +/- 0.004222471900351157,-0.011524047470331089 +/- 0.0016669589188110271,-0.006652092442223656 +/- 0.0016350581027743303,6.246096189881367e-05 +/- 0.001703707894689063,-0.007807620237351709 +/- 0.002033581586021214,0.0 +/- 0.0,0.00015615240474703418 +/- 0.0007018177718377384,0.01805121798875702 +/- 0.0032659379044100724,0.0002810743285446615 +/- 0.0007045917659386981,-0.0019362898188632239 +/- 0.001663151399836907,0.03788257339163017 +/- 0.0038301609842828137,-0.0032792004996877178 +/- 0.0015630847915355758,-0.008713304184884507 +/- 0.0018447144816517752,-0.004528419737663991 +/- 0.0013414573138610041,-0.0019987507807620376 +/- 0.0012191893376604166,-0.003091817613991277 +/- 0.0012682036542315488,-0.004184884447220516 +/- 0.0015312493032019173,0.008463460337289142 +/- 0.002152185778141183,-0.003247970018738311 +/- 0.0031392459395700564
