,bvp_peaks,bvp_perm_entropy,bvp_iqr_5_95,bvp_n_above_mean,bvp_ptp,bvp_min,bvp_pct_95,bvp_kurtosis,bvp_entropy,bvp_mean,bvp_max,bvp_sum,bvp_skewness,bvp_n_below_mean,bvp_std,bvp_n_sign_changes,bvp_pct_5,bvp_rms,bvp_energy,bvp_lineintegral,bvp_svd_entropy,bvp_iqr
0,0.05536723163841804 +/- 0.0030867533208114133,0.013499851323223289 +/- 0.0019911589702983094,0.0037169194171869924 +/- 0.0013181183621350885,0.016651798988997914 +/- 0.0046352831603092125,-0.021290514421647366 +/- 0.002157401980043671,-0.007731192387749053 +/- 0.0025090720320819315,0.012132024977698464 +/- 0.0027311239971941747,-0.006898602438299151 +/- 0.002054969080365288,0.0 +/- 0.0,0.0013083556348498337 +/- 0.0004033499841287722,0.002854594112399611 +/- 0.002300217615915995,0.0007136485280998972 +/- 0.00070617556271412,-0.010020814748736284 +/- 0.002873887865971374,0.015551590841510532 +/- 0.0036004346245513885,-0.00223015165031224 +/- 0.0013707321524372307,0.014183764495985707 +/- 0.0014263675236647758,0.006095747844186705 +/- 0.0017249069297975875,0.005292893250074304 +/- 0.0020721084020439394,0.013113291703835827 +/- 0.0015419437600314163,0.021647338685697272 +/- 0.0019077032331067916,-0.0012786202795123547 +/- 0.002943800178412132,0.002319357716324688 +/- 0.0010022182305294497
