,bvp_n_below_mean,bvp_max,bvp_pct_95,bvp_peaks,bvp_perm_entropy,bvp_ptp,bvp_iqr,bvp_lineintegral,bvp_kurtosis,bvp_pct_5,bvp_iqr_5_95,bvp_min,bvp_n_sign_changes,bvp_skewness,bvp_rms,bvp_mean,bvp_sum,bvp_entropy,bvp_std,bvp_n_above_mean,bvp_energy,bvp_svd_entropy
0,0.040345036319612615 +/- 0.005207306643682697,-0.044309927360774826 +/- 0.004572522389351399,0.002633171912832932 +/- 0.0017857142857142965,-0.01831113801452784 +/- 0.005613978466005069,0.006809927360774848 +/- 0.002349300044833537,0.010593220338983045 +/- 0.0013262047397219505,0.002723970944309928 +/- 0.0031102258059721786,-0.029600484261501192 +/- 0.0022842569327013434,-0.03450363196125907 +/- 0.002371614772900677,-0.02651331719128327 +/- 0.0022000946544051187,0.008141646489104115 +/- 0.0018182491883626823,0.006719128329297841 +/- 0.0037113004978133776,-0.016949152542372857 +/- 0.00411666782952041,0.02061138014527847 +/- 0.003319515675270972,-0.003904358353510895 +/- 0.0010696487316629501,0.0 +/- 0.0,1.1102230246251566e-17 +/- 0.0004060656133474361,0.0 +/- 0.0,0.0002421307506053405 +/- 0.0008211053248335811,0.030054479418886216 +/- 0.0016075389497444772,0.007415254237288149 +/- 0.0007921460247156441,-0.026876513317191274 +/- 0.004337284289993434
