,bvp_n_below_mean,bvp_max,bvp_pct_95,bvp_peaks,bvp_perm_entropy,bvp_ptp,bvp_iqr,bvp_lineintegral,bvp_kurtosis,bvp_pct_5,bvp_iqr_5_95,bvp_min,bvp_n_sign_changes,bvp_skewness,bvp_rms,bvp_mean,bvp_sum,bvp_entropy,bvp_std,bvp_n_above_mean,bvp_energy,bvp_svd_entropy
0,0.03920852359208519 +/- 0.0038572990104005205,-0.024809741248097462 +/- 0.0037264302763658644,-0.04140030441400311 +/- 0.0028065584344879363,-0.016742770167427767 +/- 0.003872165264208904,0.014063926940639227 +/- 0.0028025934335424983,-0.027671232876712405 +/- 0.0032429736811990296,0.0077321156773210945 +/- 0.005735922417443596,0.0029832572298325146 +/- 0.0014134778406385325,-0.014094368340943731 +/- 0.003690949174739203,0.030624048706240435 +/- 0.002200220517454215,0.020304414003044093 +/- 0.004764930069260753,0.014916286149162804 +/- 0.002298275322761278,0.0066971080669710244 +/- 0.004022413798273093,0.011811263318112575 +/- 0.0035364470578892284,0.009315068493150613 +/- 0.0012492106257950167,0.0012785388127853348 +/- 0.0007177976330320669,0.0014916286149162183 +/- 0.0008658424750884638,0.0 +/- 0.0,0.005905631659056276 +/- 0.0020744870669590003,-0.005722983257229863 +/- 0.0042088469851334805,9.132420091321203e-05 +/- 0.00013950002115538314,-0.017199391171993973 +/- 0.0033381601521249994
