,bvp_peaks,bvp_perm_entropy,bvp_iqr_5_95,bvp_n_above_mean,bvp_ptp,bvp_min,bvp_pct_95,bvp_kurtosis,bvp_entropy,bvp_mean,bvp_max,bvp_sum,bvp_skewness,bvp_n_below_mean,bvp_std,bvp_n_sign_changes,bvp_pct_5,bvp_rms,bvp_energy,bvp_lineintegral,bvp_svd_entropy,bvp_iqr
0,0.02711762945225975 +/- 0.005246412119630192,0.003472014366955989 +/- 0.003218678254120327,0.006764441783897013 +/- 0.0018363198623379722,0.00859024244238249 +/- 0.004323058235386819,-0.0013469021251122592 +/- 0.0020876848838637533,-0.0035917390002993543 +/- 0.0016006874537110233,0.013409158934450716 +/- 0.0019845057712362425,0.009847351092487244 +/- 0.0013745540261245128,0.0 +/- 0.0,0.0011673151750972721 +/- 0.0008300164396205926,-0.003292427416941068 +/- 0.0020606901500220113,0.0009877282250823072 +/- 0.0008782640377803746,-0.001825800658485499 +/- 0.0016309048459533628,-0.006495061358874665 +/- 0.001820887300120352,-0.011014666267584627 +/- 0.0012180179556645157,-0.03522897336126912 +/- 0.0037979561776516203,0.024154444777012785 +/- 0.0022796856060256867,-0.012241843759353555 +/- 0.0020276012636264453,-0.004010775217000962 +/- 0.0007356004625827646,-0.010056869200838148 +/- 0.0021716081589005674,-0.010655492367554698 +/- 0.002671093866186534,-0.0023346303501945885 +/- 0.0023974839143371587
