,bvp_rms,bvp_std,bvp_pct_95,bvp_energy,bvp_peaks,bvp_min,bvp_perm_entropy,bvp_iqr,bvp_svd_entropy,bvp_iqr_5_95,bvp_ptp,bvp_n_below_mean,bvp_n_above_mean,bvp_lineintegral,bvp_pct_5,bvp_kurtosis,bvp_n_sign_changes,bvp_mean,bvp_sum,bvp_entropy,bvp_max,bvp_skewness
0,0.20170832015185067 +/- 0.007122147198136054,0.14773805757671626 +/- 0.007189002273529003,-0.0502056311293894 +/- 0.0039917255637101625,0.02878835811452075 +/- 0.0035369629508063788,-0.020911104080986998 +/- 0.0026371610941306307,-0.03147738057576714 +/- 0.0036021497598835287,-0.009047769693135078 +/- 0.001620531284386677,0.026352420120215138 +/- 0.0036015940440888255,0.008984498576399902 +/- 0.0025038100521872116,-0.03166719392597278 +/- 0.0030522986128522136,-0.013540018981335 +/- 0.0030534460011423124,0.0022777602024676045 +/- 0.003023803390154647,0.0022777602024676045 +/- 0.003023803390154647,-0.04391015501423597 +/- 0.004610116097930258,0.008288516292312597 +/- 0.0017141685775569995,-0.0020879468522619015 +/- 0.0007513028843428114,-0.0037329958873773992 +/- 0.002284779510948151,-0.0008857956342929296 +/- 0.0011820020052052598,-0.0008857956342929296 +/- 0.0011820020052052598,0.0 +/- 0.0,-0.0014236001265422126 +/- 0.0011602101120463254,0.00582094273963939 +/- 0.0020315842275232246
