,bvp_peaks,bvp_perm_entropy,bvp_iqr_5_95,bvp_n_above_mean,bvp_ptp,bvp_min,bvp_pct_95,bvp_kurtosis,bvp_entropy,bvp_mean,bvp_max,bvp_sum,bvp_skewness,bvp_n_below_mean,bvp_std,bvp_n_sign_changes,bvp_pct_5,bvp_rms,bvp_energy,bvp_lineintegral,bvp_svd_entropy,bvp_iqr
0,0.010471841704718376 +/- 0.004548316029374672,0.026331811263318062 +/- 0.0026230879664557163,-0.014307458143074625 +/- 0.0023023038540260815,0.017595129375951236 +/- 0.0035022166254537967,-0.01482496194824966 +/- 0.002010285172736557,-0.0005479452054795054 +/- 0.0029381865478267793,-0.00453576864535773 +/- 0.0017136642855449206,-0.010350076103500805 +/- 0.001920463962933036,0.0 +/- 0.0,-0.0020700152207002165 +/- 0.0007914764079147793,-0.0062709284627093355 +/- 0.0024208091752902262,-0.0018264840182649067 +/- 0.0005934121366702782,-0.008280060882800666 +/- 0.0032808995032712314,0.015585996955859915 +/- 0.002880856782787461,-0.0012176560121765934 +/- 0.0011059909969306065,-0.012663622526636265 +/- 0.00300183696453479,-0.011445966514459716 +/- 0.0020201716923028295,-0.006727549467275528 +/- 0.0015608455090769325,-0.00039573820395741863 +/- 0.001920705212097098,-0.015920852359208558 +/- 0.0027934857466700067,-0.0038660578386606193 +/- 0.0012628595745930882,-0.012572298325723031 +/- 0.002674862131045806
