,bvp_rms,bvp_std,bvp_pct_95,bvp_energy,bvp_peaks,bvp_min,bvp_perm_entropy,bvp_iqr,bvp_svd_entropy,bvp_iqr_5_95,bvp_ptp,bvp_n_below_mean,bvp_n_above_mean,bvp_lineintegral,bvp_pct_5,bvp_kurtosis,bvp_n_sign_changes,bvp_mean,bvp_sum,bvp_entropy,bvp_max,bvp_skewness
0,0.16924939467312355 +/- 0.006234866828087169,0.17351694915254243 +/- 0.006179154103087969,0.048638014527845067 +/- 0.006571421991785327,0.05054479418886204 +/- 0.0072601382394355835,-0.013559322033898247 +/- 0.0056474110361697935,-0.0019370460048425797 +/- 0.0021538071276824603,-0.004993946731234833 +/- 0.004049926337022335,0.036834140435835404 +/- 0.005702696444308168,0.015405569007263975 +/- 0.001892312231518233,-0.0013619854721549141 +/- 0.00447747569264529,-0.008777239709443052 +/- 0.004293129110532,0.07157990314769982 +/- 0.0049478761272009125,0.07157990314769982 +/- 0.0049478761272009125,-0.00814164648910407 +/- 0.003475888970884246,0.010805084745762772 +/- 0.003432395551713527,0.004782082324455239 +/- 0.0012826646549889248,-0.0027542372881355416 +/- 0.0038817692166670864,-0.0005447941888619412 +/- 0.0013248225561888229,-0.0005447941888619412 +/- 0.0013248225561888229,0.0 +/- 0.0,-0.010290556900726333 +/- 0.0030477471852721843,0.021731234866828143 +/- 0.004129553971140555
