,bvp_peaks,bvp_perm_entropy,bvp_iqr_5_95,bvp_n_above_mean,bvp_ptp,bvp_min,bvp_pct_95,bvp_kurtosis,bvp_entropy,bvp_mean,bvp_max,bvp_sum,bvp_skewness,bvp_n_below_mean,bvp_std,bvp_n_sign_changes,bvp_pct_5,bvp_rms,bvp_energy,bvp_lineintegral,bvp_svd_entropy,bvp_iqr
0,0.027208061647895687 +/- 0.0022680647859761615,-0.018227622999407233 +/- 0.005439678063318119,-0.014789567279193828 +/- 0.0028932008580170505,0.034321280379371655 +/- 0.003734439834024883,-0.018286899822169557 +/- 0.003420765755258666,-0.010818020154119711 +/- 0.0034848773018093904,-0.012329579134558366 +/- 0.0038168014302324394,-0.010788381742738551 +/- 0.0024411689723739098,0.0 +/- 0.0,0.00020746887966804906 +/- 0.0011482733033675427,-0.014285714285714258 +/- 0.003342182657738123,-0.0003260225251926485 +/- 0.0006138801178781241,0.003556609365737984 +/- 0.0022842737247181534,0.049436870183758176 +/- 0.00401553990620984,-0.01656787196206283 +/- 0.0023727394854328116,-0.0003556609365737984 +/- 0.0024896265560165887,-0.011944279786603396 +/- 0.00283678461764114,-0.017249555423829298 +/- 0.00211161981393683,-0.015945465323058683 +/- 0.002156894534518144,-0.018553645524599916 +/- 0.0023718137550376595,0.026111440426793142 +/- 0.0023051368530350555,-0.006075874333135722 +/- 0.003103553524777537
