,bvp_n_below_mean,bvp_max,bvp_pct_95,bvp_peaks,bvp_perm_entropy,bvp_ptp,bvp_iqr,bvp_lineintegral,bvp_kurtosis,bvp_pct_5,bvp_iqr_5_95,bvp_min,bvp_n_sign_changes,bvp_skewness,bvp_rms,bvp_mean,bvp_sum,bvp_entropy,bvp_std,bvp_n_above_mean,bvp_energy,bvp_svd_entropy
0,0.037393229990509355 +/- 0.004618791521670347,-0.007782347358430852 +/- 0.003015185715265761,-0.011104080987029396 +/- 0.0033523244539008317,-0.02347358430876304 +/- 0.0076199021663142805,-0.05077507118000631 +/- 0.004658597801570324,-0.03963935463460927 +/- 0.0016257722439138977,-0.012337867763366017 +/- 0.0029945357965705027,-0.0071180006327111415 +/- 0.00318640907174831,0.007908889591901336 +/- 0.002281272556446686,0.02204998418222085 +/- 0.0014638070612159803,-0.005662764947801313 +/- 0.004581042954686525,0.05836760518823161 +/- 0.0033277539935355387,-0.007339449541284371 +/- 0.0026798884637200104,0.021448908573236346 +/- 0.0020541199722553427,0.0019297690604239692 +/- 0.00035931087287567875,-0.003290098070230929 +/- 0.0007774884990474339,0.0009490667510281936 +/- 0.0014147851803225516,0.0 +/- 0.0,-0.0034482758620689724 +/- 0.0003593108728756787,-0.017019930401771566 +/- 0.002332465497142276,-3.163555836760423e-05 +/- 0.0005561023673282637,-0.013065485605820904 +/- 0.0027399023628186907
