,bvp_n_below_mean,bvp_max,bvp_pct_95,bvp_peaks,bvp_perm_entropy,bvp_ptp,bvp_iqr,bvp_lineintegral,bvp_kurtosis,bvp_pct_5,bvp_iqr_5_95,bvp_min,bvp_n_sign_changes,bvp_skewness,bvp_rms,bvp_mean,bvp_sum,bvp_entropy,bvp_std,bvp_n_above_mean,bvp_energy,bvp_svd_entropy
0,-0.002765388046387185 +/- 0.001055919173628592,0.046803449301219116 +/- 0.0042349660549223815,0.020249776984834943 +/- 0.00305406853647566,0.05914362176628009 +/- 0.003320388837323288,0.07722271781147783 +/- 0.00349070782098231,-0.013975617008623297 +/- 0.00232240549387648,0.024888492417484365 +/- 0.005169250139171299,0.03541480820695805 +/- 0.0018733273862622708,0.035652691049658014 +/- 0.004088908701647065,-0.004906333630686921 +/- 0.0015860404820808296,0.021439191198334782 +/- 0.001751359419878354,0.02708890871245908 +/- 0.004136208235510591,0.02468034493012189 +/- 0.004856976982240954,0.005263157894736814 +/- 0.0032438805989460024,0.013797204876598256 +/- 0.0012346440375870698,0.0008623253047873481 +/- 0.0007691059861063263,0.00017841213202495209 +/- 0.00042470582388002436,0.0 +/- 0.0,-0.002378828426999724 +/- 0.0020558294400765554,0.1027653880463871 +/- 0.004936785448614133,0.0008920606601248604 +/- 0.0008197471752655665,-0.0018435920309247899 +/- 0.0030781479142688232
