,bvp_peaks,bvp_n_above_mean,bvp_lineintegral,bvp_perm_entropy,bvp_n_below_mean,bvp_pct_95,bvp_std,bvp_pct_5,bvp_n_sign_changes,bvp_iqr_5_95,bvp_rms,bvp_sum,bvp_entropy,bvp_mean,bvp_iqr,bvp_energy,bvp_max,bvp_kurtosis,bvp_ptp,bvp_skewness,bvp_min,bvp_svd_entropy
0,-0.016602658788774004 +/- 0.0028818312314935935,0.04836041358936487 +/- 0.004196745835853229,-0.0019793205317577443 +/- 0.0019508971321830393,0.009187592319054716 +/- 0.0016525100467884104,0.08259970457902513 +/- 0.005031184864363423,0.008330871491875946 +/- 0.00297129476175605,-0.01119645494830127 +/- 0.0016205126324256903,-0.002127031019202352 +/- 0.0024353871604756087,0.008153618906942429 +/- 0.0023934569099591544,0.0010339734121122546 +/- 0.002572877562162823,-0.006469719350073821 +/- 0.0017648776403242268,0.0010339734121122546 +/- 0.0005644009800455746,0.0 +/- 0.0,0.0019202363367799014 +/- 0.0009271701522289592,0.004490398818316099 +/- 0.0024603442025001076,-0.008183161004431273 +/- 0.0017075741230863635,0.018818316100443145 +/- 0.002645791306653741,-0.017666174298375192 +/- 0.0019497784342688428,-0.018109305760709026 +/- 0.0011291884699330158,0.01158050221565735 +/- 0.0021212789448763793,-0.03497784342688327 +/- 0.002592981773411153,-0.0075923190546528406 +/- 0.0019642718120979857
