,bvp_peaks,bvp_n_above_mean,bvp_lineintegral,bvp_perm_entropy,bvp_n_below_mean,bvp_pct_95,bvp_std,bvp_pct_5,bvp_n_sign_changes,bvp_iqr_5_95,bvp_rms,bvp_sum,bvp_entropy,bvp_mean,bvp_iqr,bvp_energy,bvp_max,bvp_kurtosis,bvp_ptp,bvp_skewness,bvp_min,bvp_svd_entropy
0,0.04400977995110027 +/- 0.0022123424291997508,0.031356968215158945 +/- 0.003994675319680809,0.009810513447432756 +/- 0.0024543296470554625,0.009474327628361867 +/- 0.002639709398739505,0.007610024449877783 +/- 0.004846710342508876,0.006051344743276299 +/- 0.0019125290766701852,0.004828850855745748 +/- 0.0021384909149799475,0.002292176039119809 +/- 0.0023445523733509332,0.0014364303178484139 +/- 0.0024298507592054905,0.0013753056234718786 +/- 0.0023043685508733966,0.00045843520782397064 +/- 0.001169783570232565,3.056234718826767e-05 +/- 0.0006476045262963795,0.0 +/- 0.0,-0.0006112469437652756 +/- 0.0005293553812863109,-0.0023838630806845783 +/- 0.002040136829862903,-0.004003667481662587 +/- 0.0009513681183541109,-0.0069070904645476714 +/- 0.0027067958221863985,-0.007885085574572103 +/- 0.002103258011501871,-0.009260391198044005 +/- 0.0017612505543061045,-0.010238386308068448 +/- 0.0022007012258429006,-0.01091075794621027 +/- 0.0017718255550899433,-0.013386308068459663 +/- 0.0024670459744022687
