,bvp_peaks,bvp_n_below_mean,bvp_max,bvp_perm_entropy,bvp_ptp,bvp_n_sign_changes,bvp_min,bvp_energy,bvp_kurtosis,bvp_lineintegral,bvp_rms,bvp_n_above_mean,bvp_iqr,bvp_sum,bvp_std,bvp_iqr_5_95,bvp_mean,bvp_pct_5,bvp_entropy,bvp_skewness,bvp_pct_95,bvp_svd_entropy
0,0.01591511936339519 +/- 0.0036669215478917342,0.08706159740642495 +/- 0.00739893346749812,0.012584733274388426 +/- 0.005820415809416531,-0.0008841732979664174 +/- 0.004172198849203991,0.0011494252873562982 +/- 0.0026832875164444704,0.0022988505747126185 +/- 0.0037484498899109,0.004509283819628618 +/- 0.002369005182918788,0.00353669319186557 +/- 0.001102757850508082,0.07621573828470377 +/- 0.002968388638258575,-0.02844090775125262 +/- 0.0022762573668906124,0.0011494252873562982 +/- 0.002031034147246683,0.020895962275272583 +/- 0.0038662858289722018,0.04730327144120246 +/- 0.005022868759008834,-0.00011788977306221859 +/- 0.0006616547103048477,0.0008841732979663508 +/- 0.001363399175504893,0.017595048629531353 +/- 0.0017881298334356027,0.001090480400825189 +/- 0.0009136457412319578,0.010551134689065678 +/- 0.002735703244532234,0.0 +/- 0.0,0.009578544061302641 +/- 0.002849087538673035,-0.014235190097259098 +/- 0.0018688875758901059,-0.007279693486590066 +/- 0.004757860215758456
