,bvp_peaks,bvp_n_above_mean,bvp_lineintegral,bvp_perm_entropy,bvp_n_below_mean,bvp_pct_95,bvp_std,bvp_pct_5,bvp_n_sign_changes,bvp_iqr_5_95,bvp_rms,bvp_sum,bvp_entropy,bvp_mean,bvp_iqr,bvp_energy,bvp_max,bvp_kurtosis,bvp_ptp,bvp_skewness,bvp_min,bvp_svd_entropy
0,-0.020335985853227257 +/- 0.0021936686196202177,0.04957264957264955 +/- 0.004202898548771208,-0.014618331859711198 +/- 0.0019997872624447134,-0.00639552018862366 +/- 0.003135873503382218,0.03633952254641907 +/- 0.0041093718394648315,-0.0054818744473916995 +/- 0.00247357916396786,-0.0032124963159446017 +/- 0.0015786338627576772,0.005747126436781602 +/- 0.0027967780271104968,-0.009048040082522867 +/- 0.002688461993983207,0.004391394046566443 +/- 0.0027661736840206078,-0.0006778661951076015 +/- 0.0020758728739098593,5.894488653107599e-05 +/- 0.0008919979929514515,0.0 +/- 0.0,-0.0005010315355142958 +/- 0.0006980677443163556,-0.0034482758620689837 +/- 0.002616416047151923,0.0017683465959327904 +/- 0.0015427353172180968,-0.002505157677571479 +/- 0.003772587862964846,-0.02051282051282054 +/- 0.002842830663551425,-0.0018567639257294432 +/- 0.0020034759091490982,0.003241968759210123 +/- 0.0026883004423204114,-0.006513409961685835 +/- 0.0028066990090315305,-0.024668435013262623 +/- 0.002229215808706249
