,bvp_rms,bvp_std,bvp_perm_entropy,bvp_n_below_mean,bvp_n_above_mean,bvp_kurtosis,bvp_energy,bvp_pct_95,bvp_n_sign_changes,bvp_lineintegral,bvp_skewness,bvp_svd_entropy,bvp_iqr_5_95,bvp_min,bvp_pct_5,bvp_ptp,bvp_max,bvp_entropy,bvp_sum,bvp_mean,bvp_peaks,bvp_iqr
0,0.2598245064243183 +/- 0.00538697040750444,0.19711689125665932 +/- 0.005086055337804658,0.06515198997179564 +/- 0.0038007103173012696,0.028580382325289845 +/- 0.003824793808183606,0.028580382325289845 +/- 0.003824793808183606,0.0013475399561265755 +/- 0.0006116960606688602,0.025728611720463746 +/- 0.005148332557430473,0.008931369476653028 +/- 0.006983906488339026,0.050329050454402946 +/- 0.0018708632474583803,0.0031651519899717705 +/- 0.003790360484438844,0.020119084926355335 +/- 0.00293241932066175,-0.0099968661861486 +/- 0.0041205779381029975,0.01980570354120962 +/- 0.004960541256636634,0.019053588216859863 +/- 0.0030247392070231597,-0.0004700720777186196 +/- 0.00047007207771857515,0.015198997179567486 +/- 0.0026303509329668857,0.006204951425885263 +/- 0.001884462096944258,0.0 +/- 0.0,0.0006581009088059697 +/- 0.0006640432497780487,0.0006581009088059697 +/- 0.0006640432497780487,0.018332811031024708 +/- 0.0027721413370344933,0.029489188342212435 +/- 0.004880003264944464
