,bvp_peaks,bvp_n_above_mean,bvp_lineintegral,bvp_perm_entropy,bvp_n_below_mean,bvp_pct_95,bvp_std,bvp_pct_5,bvp_n_sign_changes,bvp_iqr_5_95,bvp_rms,bvp_sum,bvp_entropy,bvp_mean,bvp_iqr,bvp_energy,bvp_max,bvp_kurtosis,bvp_ptp,bvp_skewness,bvp_min,bvp_svd_entropy
0,0.012273120138288629 +/- 0.0036944442758652793,0.04837222702391235 +/- 0.003667950764723074,-0.013886488043791468 +/- 0.0014277743236374356,0.009017574186113464 +/- 0.0018850288450539276,0.03094209161624887 +/- 0.004700911104435866,0.0031691155286660334 +/- 0.002760366365198162,0.0008931143762604177 +/- 0.0021422427479137235,-0.0023624315759147806 +/- 0.0018257539058201928,-0.03249783923941231 +/- 0.00177504140602123,0.0047536732929990945 +/- 0.0016053738652555545,-0.0074906367041199014 +/- 0.001540736612748025,0.00011524056467872023 +/- 0.0008757524721158491,0.0 +/- 0.0,-0.0004609622587151141 +/- 0.0006467860651294598,-0.009478536444828633 +/- 0.0036292774174480733,-0.011034284067991973 +/- 0.001945697955045008,-0.006539902045520063 +/- 0.0013879791956722602,-0.014577931431864056 +/- 0.0024282693754774463,-0.006828003457217013 +/- 0.0017143849665009411,0.006482281763180597 +/- 0.0037281035127760417,-0.006568712186689763 +/- 0.001545040354686483,0.0057332180927686105 +/- 0.0018377618477461268
