,bvp_rms,bvp_std,bvp_perm_entropy,bvp_n_below_mean,bvp_n_above_mean,bvp_kurtosis,bvp_energy,bvp_pct_95,bvp_n_sign_changes,bvp_lineintegral,bvp_skewness,bvp_svd_entropy,bvp_iqr_5_95,bvp_min,bvp_pct_5,bvp_ptp,bvp_max,bvp_entropy,bvp_sum,bvp_mean,bvp_peaks,bvp_iqr
0,0.39922212618841824 +/- 0.005616204316484731,0.16764621146643613 +/- 0.006309947106845051,0.0015269374819936177 +/- 0.002458334080091249,0.03923941227312009 +/- 0.0038584083071813904,0.03923941227312009 +/- 0.0038584083071813904,0.0036588879285508026 +/- 0.0020373883270800473,0.037539613944108284 +/- 0.003073516847136221,0.031662345145491155 +/- 0.0034245309759527638,-0.013281475079227922 +/- 0.004281869370921049,5.762028233933236e-05 +/- 0.002777751839399361,0.0027081532699509527 +/- 0.002250881588547927,0.06735811005473921 +/- 0.004723106109207281,0.005358686257562617 +/- 0.002603136156283856,0.053903774128493176 +/- 0.003283471452327855,-0.003428406799193373 +/- 0.0022183808700662537,0.007807548256986385 +/- 0.002320781604511252,-0.0002881014116969616 +/- 0.00022316239390421857,0.0 +/- 0.0,0.0003169115528665389 +/- 0.0007562319071395321,0.0003169115528665389 +/- 0.0007562319071395321,0.020916162489196154 +/- 0.0028988213720784425,0.0004033419763756374 +/- 0.0006205894332623981
