,bvp_peaks,bvp_n_above_mean,bvp_lineintegral,bvp_perm_entropy,bvp_n_below_mean,bvp_pct_95,bvp_std,bvp_pct_5,bvp_n_sign_changes,bvp_iqr_5_95,bvp_rms,bvp_sum,bvp_entropy,bvp_mean,bvp_iqr,bvp_energy,bvp_max,bvp_kurtosis,bvp_ptp,bvp_skewness,bvp_min,bvp_svd_entropy
0,0.05528262799644864 +/- 0.004115239608350086,0.013554306007694583 +/- 0.004063839927498525,-0.006717963894643375 +/- 0.0035514698607378484,0.017845516424977816 +/- 0.0030499625914159347,0.028795501627700483 +/- 0.0021342988732883,-0.0033441846700207334 +/- 0.003539117743946983,0.0011837821840781082 +/- 0.002142286010163223,-0.00728026043208051 +/- 0.0024554564679125828,0.0018940514945250063 +/- 0.0025704706422738643,-0.018999704054453982 +/- 0.0020537853297303782,-0.006984314886060971 +/- 0.001881990304301233,-0.0004735128736312433 +/- 0.001000978663822874,0.0 +/- 0.0,0.0008582420834566285 +/- 0.0007654641702502118,-0.01417579165433559 +/- 0.003338942587215008,-0.007221071322876605 +/- 0.0019684272445476105,-0.021100917431192655 +/- 0.004018870777539988,-0.015803492157443054 +/- 0.0014205386208937664,-0.023231725362533307 +/- 0.0035097943981475133,-0.010890796093518795 +/- 0.003017483775443836,-0.009736608464042628 +/- 0.003019369839001808,-0.0019236460491269592 +/- 0.003398223002486771
