,bvp_peaks,bvp_n_above_mean,bvp_lineintegral,bvp_perm_entropy,bvp_n_below_mean,bvp_pct_95,bvp_std,bvp_pct_5,bvp_n_sign_changes,bvp_iqr_5_95,bvp_rms,bvp_sum,bvp_entropy,bvp_mean,bvp_iqr,bvp_energy,bvp_max,bvp_kurtosis,bvp_ptp,bvp_skewness,bvp_min,bvp_svd_entropy
0,0.012938726948245105 +/- 0.003574876672934577,0.04324806662700775 +/- 0.0032343312835379423,-0.02703747769185009 +/- 0.002701487377670307,0.010350981558596095 +/- 0.004624816591451939,0.05154669839381322 +/- 0.0026936160853464524,0.0252528256989887 +/- 0.002339982083904471,-0.002141582391433672 +/- 0.0012464203949884964,0.020642474717430102 +/- 0.0015637643578935018,-0.020791195716835197 +/- 0.0020411110605946087,0.03435455086258181 +/- 0.0016031544292935142,-0.0005056513979773802 +/- 0.001481547817419674,0.00041641879833431705 +/- 0.0006937479946276228,0.0 +/- 0.0,0.0007436049970255931 +/- 0.0004461629982153603,-0.031885782272456885 +/- 0.0020727247341087982,-0.00184414039262345 +/- 0.0013874959892552707,-0.011927424152290311 +/- 0.0031659064619037306,-0.008001189767995253 +/- 0.0017918257563151814,-0.012254610350981543 +/- 0.001702449496877371,0.013474122546103518 +/- 0.002111838191552631,-0.003628792385484814 +/- 0.002718951786323953,0.0005948839976204434 +/- 0.002357122279138483
