,bvp_peaks,bvp_n_above_mean,bvp_lineintegral,bvp_perm_entropy,bvp_n_below_mean,bvp_pct_95,bvp_std,bvp_pct_5,bvp_n_sign_changes,bvp_iqr_5_95,bvp_rms,bvp_sum,bvp_entropy,bvp_mean,bvp_iqr,bvp_energy,bvp_max,bvp_kurtosis,bvp_ptp,bvp_skewness,bvp_min,bvp_svd_entropy
0,0.005396638159834888 +/- 0.0031266169944687006,0.0422884104983781 +/- 0.004195854063540517,-0.011353583013860191 +/- 0.001359413809686355,-0.020701857859038608 +/- 0.002556616549890114,0.03335299321734005 +/- 0.004594075741744867,0.010793276319669764 +/- 0.002439648231193925,0.002211736950752041 +/- 0.0018380940185488063,0.004983780595694531 +/- 0.0016963700404918271,0.006428782070185823 +/- 0.0020802349853787537,-0.00793276319669709 +/- 0.0025107950287506205,-0.0028900029489825505 +/- 0.001277287397682549,0.0014744913005013572 +/- 0.0008236060185059988,0.0 +/- 0.0,-0.00017693895606013532 +/- 0.000748367887965176,-0.0019168386906516788 +/- 0.001522372102523177,0.00035387791212035944 +/- 0.0018501193914902013,-0.012415216750221125 +/- 0.0027393810346461617,-0.006723680330286008 +/- 0.0013882161363538393,0.0033913299911530804 +/- 0.0027984275570586627,0.009790622235328849 +/- 0.001990508644138749,-0.01150103214391034 +/- 0.002008774563954741,0.015246240047183756 +/- 0.0017794367256320348
