,bvp_rms,hrv_sum,hrv_mean,hrv_rms,hrv_n_below_mean,hrv_min,bvp_std,bvp_pct_5,hrv_max,hrv_energy,hrv_pct_5,hrv_pct_95,hrv_n_above_mean,hrv_iqr_5_95,bvp_iqr_5_95,bvp_n_below_mean,bvp_n_above_mean,hrv_svd_entropy,scl_entropy,bvp_skewness,bvp_perm_entropy,bvp_n_sign_changes,scl_lineintegral,bvp_lineintegral,bvp_energy,scr_rms,scr_iqr,scr_ptp,scr_max,bvp_kurtosis,scr_svd_entropy,scl_kurtosis,scr_entropy,scr_n_above_mean,scr_n_below_mean,hrv_lineintegral,scl_iqr_5_95,bvp_iqr,bvp_min,scl_min,scr_kurtosis,scr_perm_entropy,scr_energy,scl_n_sign_changes,scl_energy,bvp_pct_95,scr_min,hrv_kurtosis,scr_peaks,scr_skewness,bvp_max,bvp_mean,bvp_sum,scl_skewness,scr_pct_5,scr_n_sign_changes,scl_peaks,bvp_entropy,hrv_n_sign_changes,scr_pct_95,scr_iqr_5_95,hrv_skewness,scl_iqr,scl_perm_entropy,scr_mean,scr_sum,scl_n_above_mean,scl_n_below_mean,bvp_ptp,hrv_peaks,hrv_perm_entropy,scl_sum,scl_mean,hrv_iqr,bvp_peaks,scr_std,scl_ptp,bvp_svd_entropy,scl_pct_5,scl_std,scl_rms,scl_pct_95,scl_svd_entropy,hrv_ptp,scr_lineintegral,scl_max,hrv_std,hrv_entropy
0,0.42216238608119294 +/- 0.008233997920926989,0.43508699254349625 +/- 0.006874681571124579,0.43508699254349625 +/- 0.006874681571124579,0.1657000828500414 +/- 0.006290604564284416,0.23231151615575807 +/- 0.006149348637618416,0.30923777961888976 +/- 0.009224395027863222,0.21835128417564204 +/- 0.007964923076565713,0.0497514498757249 +/- 0.005380311288472759,0.31023198011599007 +/- 0.008292146879596854,0.08024026512013253 +/- 0.007456618796865962,0.09950289975144985 +/- 0.006171632996342558,0.0769262634631317 +/- 0.006921946185427325,0.18835956917978453 +/- 0.0044656479748331965,0.011599005799502871 +/- 0.005083645056053826,0.04407622203811099 +/- 0.00518458586484241,0.02821043910521951 +/- 0.004532018434407661,0.02821043910521951 +/- 0.004532018434407661,0.028956089478044712 +/- 0.005020637315861166,0.00886495443247719 +/- 0.0019797519710602523,0.03438276719138357 +/- 0.002144520150048841,0.03276719138359566 +/- 0.003001242035903889,0.01425020712510353 +/- 0.0031286176617231344,0.011474730737365357 +/- 0.0025873233586789115,0.040182270091134994 +/- 0.004616613658908056,0.04018227009113501 +/- 0.003553870851620085,0.010480530240265106 +/- 0.0012295627240808426,0.007663628831814396 +/- 0.002023051441106014,0.01275890637945316 +/- 0.0026382242465767536,0.013421706710853321 +/- 0.002829059002313824,0.0012013256006627505 +/- 0.0006268743144333545,0.014125932062965996 +/- 0.0015214886223866668,0.003935376967688453 +/- 0.0012323508517517589,0.004432477216238584 +/- 0.0018344316342572046,0.0021541010770505077 +/- 0.001108458008306507,0.0021541010770505077 +/- 0.001108458008306507,0.11081193040596515 +/- 0.005289603701651514,0.0064623032311516004 +/- 0.0027677370486313304,0.0446147473073736 +/- 0.003850744792745524,0.04241922120961057 +/- 0.004964784843936578,0.0105219552609776 +/- 0.001891087358825746,0.005799502899751429 +/- 0.0009976466096762234,0.015078707539353753 +/- 0.003673537577033203,0.003065451532725738 +/- 0.0007222699160796538,-0.0001657000828500621 +/- 0.0006730769183625505,-0.00041425020712512197 +/- 0.0003208768306716969,0.036743993371996644 +/- 0.0052039126024390975,-8.285004142505326e-05 +/- 0.00030999646949245884,0.0012013256006627615 +/- 0.0008377691970238966,0.0038939519469759374 +/- 0.0012727664868050926,0.0005385252692625908 +/- 0.0001898332930802159,0.002816901408450667 +/- 0.0011977491544988403,0.0011184755592377415 +/- 0.0007421902596175969,0.0011184755592377415 +/- 0.0007421902596175969,0.0007870753935376506 +/- 0.0011927241134124106,-4.142502071252663e-05 +/- 0.00022308056367583386,-4.1425020712548834e-05 +/- 0.0007738832515438856,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.000455675227837582 +/- 0.00065367580107949,0.00024855012427503763 +/- 0.0007903390235434394,-8.285004142503106e-05 +/- 0.00016570008285006209,-0.0001657000828500732 +/- 0.001083404874119465,-0.00012427506213756877 +/- 0.0004918948669029789,0.005012427506213724 +/- 0.0009706192637829288,0.005012427506213724 +/- 0.0009706192637829288,0.0004142502071250775 +/- 0.0008075223152285729,0.0004142502071250775 +/- 0.0008075223152285729,0.030778790389395162 +/- 0.0029470052049432225,0.0010770505385252482 +/- 0.0007222699160796385,0.0007042253521126529 +/- 0.00032353975459430823,0.004349627174813564 +/- 0.0008539986797054047,0.004349627174813564 +/- 0.0008539986797054047,0.004225352112676018 +/- 0.0018599788169547447,0.03695111847555921 +/- 0.0038939519469759843,0.020173985086992495 +/- 0.0017774182231089359,0.0016570008285003769 +/- 0.001727974615958098,0.007663628831814384 +/- 0.006794839963933193,-0.00542667771333889 +/- 0.002375716811754707,0.0007042253521126418 +/- 0.0006944098845998152,0.0012427506213752658 +/- 0.00037051664913004875,-0.006213753106876585 +/- 0.00178656658267173,0.032850041425020696 +/- 0.003272576636288317,0.007415078707539324 +/- 0.003046640597878523,0.05828500414250204 +/- 0.0037422640119533913,0.01963545981772987 +/- 0.0024310523199869596,0.11690140845070418 +/- 0.004630717021535076,0.004059652029826011 +/- 0.0018132616924804764
