,bvp_peaks,bvp_iqr,scr_sum,scl_max,bvp_max,scr_max,hrv_rms,scr_iqr,scr_pct_5,scr_std,scl_mean,bvp_kurtosis,bvp_lineintegral,scr_ptp,scl_min,scl_iqr_5_95,scr_skewness,bvp_n_sign_changes,scr_energy,hrv_svd_entropy,hrv_mean,hrv_iqr,scl_ptp,scl_std,scl_skewness,hrv_peaks,hrv_energy,scl_rms,scl_kurtosis,scr_rms,scr_svd_entropy,scr_lineintegral,hrv_skewness,scr_kurtosis,scr_n_above_mean,bvp_ptp,bvp_mean,bvp_min,scl_lineintegral,scr_entropy,hrv_pct_5,scr_perm_entropy,hrv_n_below_mean,scr_n_below_mean,scr_min,scr_n_sign_changes,scl_peaks,bvp_entropy,hrv_n_sign_changes,scr_peaks,scl_n_sign_changes,scl_n_above_mean,bvp_sum,hrv_perm_entropy,hrv_n_above_mean,scl_perm_entropy,hrv_min,scr_mean,scl_n_below_mean,scr_iqr_5_95,hrv_kurtosis,scl_pct_95,scl_iqr,hrv_ptp,hrv_std,scr_pct_95,bvp_perm_entropy,hrv_pct_95,scl_energy,scl_entropy,hrv_iqr_5_95,bvp_iqr_5_95,hrv_sum,bvp_energy,hrv_max,bvp_std,scl_sum,scl_pct_5,bvp_svd_entropy,hrv_lineintegral,hrv_entropy,bvp_skewness,bvp_rms,bvp_n_above_mean,bvp_pct_95,bvp_pct_5,scl_svd_entropy,bvp_n_below_mean
0,0.011362717347351402 +/- 0.002180960220001919,-0.005297209866558805 +/- 0.0019764414734896926,0.014961585119288346 +/- 0.0016174686615446855,-0.002183582693085295 +/- 0.001837091256223277,0.007238172260412479 +/- 0.0018214485450149733,0.007359482410028329 +/- 0.0009361776710707714,0.003437120905782476 +/- 0.0014382061660961638,0.014355034371209085 +/- 0.0018815026484645223,-0.000768297614233715 +/- 0.0005559129431810495,0.0008896077638495647 +/- 0.0013984323870432978,0.0025879498584715165 +/- 0.0024808510554271065,0.0005661140315406432 +/- 0.0016789761012557,-0.002021835826930829 +/- 0.0012397662528714686,0.0015770319450060578 +/- 0.0008375380176792724,-0.011686211079660313 +/- 0.002096868930443051,0.005782450465022282 +/- 0.0013658993735587816,0.003234937323089393 +/- 0.0007456162116695004,0.0018196522442377795 +/- 0.0013801899042358552,0.007723412858875877 +/- 0.0012844626101308856,0.0023857662757784228 +/- 0.0023190377612518787,0.0015770319450060578 +/- 0.0010917913465426686,0.0008087343307723316 +/- 0.00108503096360684,-0.0009704811969267979 +/- 0.001057557366002577,0.005661140315406432 +/- 0.0007456162116694523,0.0006874241811564818 +/- 0.0005732894006776246,-0.00036393044884754924 +/- 0.0005559129431810495,0.001819652244237746 +/- 0.0006329347287706567,0.0027092600080873552 +/- 0.0018268268496686873,0.00012131014961584974 +/- 0.0004063839717396187,0.005175899716943033 +/- 0.0009871860586925642,0.0020218358269308624 +/- 0.0014912324233389465,0.010877476748888004 +/- 0.0014060120218935728,-0.0005256773150020156 +/- 0.00067784288775738,0.002304892842701156 +/- 0.000724483334701545,0.0025879498584715057 +/- 0.0008326429551951021,0.0006469874646178764 +/- 0.0017364262477625424,-0.000768297614233715 +/- 0.00038147922086763,0.001374848362312986 +/- 0.001755158464554053,0.002466639708855645 +/- 0.0013466094464494166,0.0 +/- 0.00018083849393447332,0.0027901334411645994 +/- 0.0009813717023463083,0.0019409623938535959 +/- 0.0006469874646178654,-0.00044480388192478235 +/- 0.0005256773150020155,-0.0008491710473109481 +/- 0.0005559129431810495,4.043671653861658e-05 +/- 0.00021775838281983177,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00044480388192478235 +/- 0.00033589259453772647,4.043671653861658e-05 +/- 0.0005256773150020156,8.087343307723316e-05 +/- 0.0001617468661544663,-8.087343307723316e-05 +/- 0.00047156909784433737,0.00012131014961584974 +/- 0.00025892131975061754,-0.004528912252325057 +/- 0.0010356852790024704,0.00436716538617069 +/- 0.0010036129111193625,0.009017387788111609 +/- 0.001253538212697114,-0.00036393044884754924 +/- 0.0006380806242644282,0.0038819247877072693 +/- 0.0010575573660026227,-0.0008087343307723316 +/- 0.00047845368241807885,-0.00295188030731901 +/- 0.002294939526674087,0.0018600889607763627 +/- 0.000605201356534395,-0.0012131014961584974 +/- 0.0015661072972937202,-0.0007278608976950985 +/- 0.0011264365772085687,0.004488475535786541 +/- 0.0007767639592518764,-0.00537808329963606 +/- 0.0026886615786298946,0.004407602102709296 +/- 0.0013943339789378706,0.009866558835422567 +/- 0.0021715683917666825,0.004650222401941006 +/- 0.0008905263059258204,-0.0008896077638495647 +/- 0.0012761612485288564,0.00044480388192478235 +/- 0.0010917913465426476,0.0003234937323089326 +/- 0.0011551036681832212,0.002911443590780438 +/- 0.0012889104286704122,0.0010917913465426476 +/- 0.0011154965001321114,0.0025475131419328777 +/- 0.0009577613653317702,-0.004650222401940929 +/- 0.0016598767288130945,-0.008168216740800639 +/- 0.0011830763314458637,0.022927618277395888 +/- 0.0024666397088556583,0.007723412858875867 +/- 0.002697162336538976,0.0018600889607763849 +/- 0.0014262185271774045,-0.007359482410028295 +/- 0.0022499680943378355,-0.0010109179134654145 +/- 0.0011892795123212751,2.2204460492503132e-17 +/- 0.0032500657173328046,-0.0010917913465426476 +/- 0.0015456138175184927,0.001253538212697114 +/- 0.0010301446989775045,-0.0007278608976950985 +/- 0.0012104027130687897,0.0071572988273352345 +/- 0.0027428496372198198
