,bvp_peaks,scr_iqr,bvp_iqr,scr_sum,scr_iqr_5_95,scr_energy,scl_iqr_5_95,scl_max,scr_lineintegral,hrv_peaks,scr_pct_95,scr_mean,bvp_lineintegral,hrv_sum,scl_lineintegral,scr_ptp,hrv_mean,scl_svd_entropy,hrv_rms,hrv_skewness,hrv_n_above_mean,scr_kurtosis,hrv_pct_95,hrv_energy,bvp_mean,bvp_kurtosis,scr_min,scl_n_below_mean,bvp_sum,scl_n_sign_changes,hrv_lineintegral,scr_peaks,scl_peaks,scr_n_sign_changes,bvp_entropy,scl_skewness,hrv_n_sign_changes,scr_n_above_mean,scr_n_below_mean,hrv_perm_entropy,hrv_kurtosis,bvp_min,scl_perm_entropy,hrv_entropy,scl_kurtosis,scr_skewness,scr_svd_entropy,scr_entropy,hrv_n_below_mean,scl_ptp,bvp_ptp,scr_pct_5,scr_std,scl_n_above_mean,scr_rms,hrv_min,scl_iqr,hrv_svd_entropy,scl_std,hrv_iqr,scr_max,bvp_rms,scl_rms,scl_energy,bvp_std,scl_entropy,scl_min,bvp_iqr_5_95,bvp_max,bvp_n_sign_changes,bvp_pct_5,scr_perm_entropy,hrv_max,bvp_energy,hrv_iqr_5_95,bvp_pct_95,hrv_ptp,hrv_pct_5,scl_pct_95,hrv_std,scl_mean,scl_pct_5,bvp_skewness,bvp_n_above_mean,bvp_svd_entropy,bvp_n_below_mean,scl_sum,bvp_perm_entropy
0,0.014620863007959718 +/- 0.002571938915487375,0.00020946795140337483 +/- 0.001173768389285448,-0.0015919564306661749 +/- 0.002462830072341704,-0.002052785923753708 +/- 0.002762754435491834,-0.0038123167155425853 +/- 0.0019330158349492015,0.00356095517385836 +/- 0.0019129367502020668,0.003393380812735591 +/- 0.0022980457732555476,-0.0011311269375786082 +/- 0.002355373740573208,0.005865102639296127 +/- 0.0033514872224549696,-0.0005865102639296737 +/- 0.00033514872224549015,-0.002890657729367452 +/- 0.001304095719838572,-0.005613741097612113 +/- 0.001866029111966506,0.009090909090909049 +/- 0.0020095827323354113,0.0006702974444909304 +/- 0.002296135669215703,0.005571847507331329 +/- 0.0010439828901866073,-0.004147465437788078 +/- 0.002131638748757186,-0.0030163385002094922 +/- 0.001735426491596811,-0.0027230833682447054 +/- 0.0024517595120904147,-0.004398826979472192 +/- 0.0020883860210497763,0.001968998743192241 +/- 0.0009377054581315215,0.001173020527859181 +/- 0.0010227528794079183,0.0005865102639295739 +/- 0.0012314150361708593,0.00548806032676995 +/- 0.002236113304580219,-0.0015919564306661528 +/- 0.002142725069550811,0.00041893590280682734 +/- 0.0007256182687762324,-0.003812316715542552 +/- 0.0016056780810001412,-0.0005446166736489677 +/- 0.0004210253716431147,-0.004231252618349446 +/- 0.0007364221127460074,0.00016757436112269097 +/- 0.0005682723069229405,-0.005194805194805241 +/- 0.0011427047923741592,0.016883116883116833 +/- 0.0022564278189351047,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0004189359028069162 +/- 0.0010261791968090247,0.0 +/- 0.0,-0.0017176372015082042 +/- 0.0013438638401629848,-0.0024717218265605913 +/- 0.0013568608915543795,0.0028068705488059954 +/- 0.0011249033583659446,-0.0002513615416841697 +/- 0.0005364997266387027,-0.0012987012987013436 +/- 0.0026591706866457335,-0.005739421868454164 +/- 0.0011403986249531736,0.0009216589861750779 +/- 0.0008747638465781553,0.0008797653958943829 +/- 0.0009993180093738235,0.0011311269375785082 +/- 0.0011249033583659257,-0.0036866359447005116 +/- 0.0017950804596253316,0.00041893590280683846 +/- 0.0004189359028068385,-4.4408920985006264e-17 +/- 0.0005620614941348428,0.0150397989107666 +/- 0.001480569505410339,0.008169250104733928 +/- 0.0019492903433819555,0.002136573104314998 +/- 0.0009451624778113523,0.0012568077084205709 +/- 0.0023992997173483705,-0.0015919564306661528 +/- 0.000969906736723095,0.009174696271470417 +/- 0.0019330158349492208,-0.0016338500209468366 +/- 0.00297680417653802,0.0082111436950146 +/- 0.0022653549785665306,0.003183912861332161 +/- 0.0010956595584936718,0.011562630917469586 +/- 0.00165678424242022,0.0005865102639295849 +/- 0.0011730205278592373,-0.0005865102639296627 +/- 0.002062594658582512,0.0003770423125261213 +/- 0.0017818324522946847,0.0022203602848763658 +/- 0.0016551944922612789,-0.004608294930875623 +/- 0.0014752255434988546,0.0030163385002094146 +/- 0.0011819636346598894,-0.013196480938416489 +/- 0.002162699539026441,-0.0008797653958944829 +/- 0.0023952731225677067,0.011646418098030954 +/- 0.0019809954616735433,0.012651864264767443 +/- 0.001620366954823105,8.378718056131217e-05 +/- 0.0013087975996492296,0.0016757436112274204 +/- 0.002859832118286724,0.0002932551319647536 +/- 0.0009562389786772696,-0.008797653958944319 +/- 0.0035000584120997978,-0.00427314620863013 +/- 0.0022231251213106866,0.004943443653121016 +/- 0.0019088036447246534,0.0023460410557184174 +/- 0.001984536117691999,0.005823209049015443 +/- 0.001616571544329679,-0.006744868035190654 +/- 0.0016273920904528562,0.011981566820276467 +/- 0.001547229603068234,-0.0012568077084206598 +/- 0.0014390920852381658,-0.008336824465856773 +/- 0.0017916551973475659,-0.005446166736489367 +/- 0.0023772536169436426,0.0037285295349811067 +/- 0.0020304349922166177,0.02945119396732294 +/- 0.0022796427080708287,0.011562630917469563 +/- 0.0024939884484519795,0.045957268537913654 +/- 0.003803098187444108,0.003309593632174235 +/- 0.0016273920904528616,0.013573523250942543 +/- 0.004305878561384023
