,scr_iqr,scl_ptp,bvp_n_below_mean,scr_lineintegral,bvp_iqr,bvp_max,hrv_max,scr_max,scl_entropy,bvp_perm_entropy,scr_mean,bvp_peaks,hrv_ptp,bvp_mean,bvp_lineintegral,hrv_n_below_mean,bvp_rms,hrv_lineintegral,hrv_entropy,scr_svd_entropy,scl_std,bvp_pct_95,bvp_sum,scr_iqr_5_95,bvp_iqr_5_95,bvp_std,hrv_pct_95,hrv_skewness,hrv_svd_entropy,scl_kurtosis,scl_iqr,scl_energy,scr_perm_entropy,bvp_min,scl_skewness,hrv_iqr,hrv_iqr_5_95,hrv_energy,hrv_n_sign_changes,hrv_perm_entropy,scr_entropy,scr_n_above_mean,hrv_sum,hrv_std,hrv_rms,hrv_peaks,hrv_kurtosis,hrv_mean,hrv_n_above_mean,scr_rms,scr_ptp,scr_energy,scr_n_below_mean,scr_n_sign_changes,scr_peaks,scr_pct_5,scr_min,scl_iqr_5_95,bvp_energy,bvp_entropy,scl_peaks,scl_min,scl_n_below_mean,scl_rms,scr_sum,scl_n_sign_changes,scl_perm_entropy,scr_std,scl_n_above_mean,scl_lineintegral,scl_sum,bvp_n_above_mean,scr_skewness,scr_pct_95,bvp_svd_entropy,scl_mean,hrv_pct_5,scl_max,bvp_kurtosis,bvp_n_sign_changes,bvp_pct_5,scr_kurtosis,scl_svd_entropy,bvp_skewness,scl_pct_5,scl_pct_95,hrv_min,bvp_ptp
0,-0.012908242612752686 +/- 0.001973340208468043,0.005326594090202208 +/- 0.0011003866017173373,0.0101088646967341 +/- 0.0011268566676663433,0.006959564541213092 +/- 0.003291988625310953,-0.008437013996889531 +/- 0.0021369993909271055,-0.0057542768273716625 +/- 0.0008482668829421301,0.0030715396578538277 +/- 0.0016898377769907055,0.002371695178849176 +/- 0.000637683494045749,-0.0005832037325038564 +/- 0.0009241729645415882,0.0674961119751167 +/- 0.007379467131644367,0.0 +/- 0.0,0.033125972006220875 +/- 0.005026841791257857,0.0010886469673406119 +/- 0.0004534177212165678,0.0 +/- 0.0,0.0006220839813375178 +/- 0.00031104199066875896,0.0002721617418351641 +/- 0.00039074166489585897,0.0 +/- 0.0,0.03468118195956458 +/- 0.0038166069025841304,-0.006143079315707578 +/- 0.0009167827466991828,0.005248833592535029 +/- 0.0006329245954937614,-0.006493001555209909 +/- 0.0011408554238818958,0.007814930015552146 +/- 0.0019397308994193614,-0.0004276827371694436 +/- 0.00020937654771128474,0.0 +/- 0.0,0.020062208398133784 +/- 0.0017491791413999926,0.017418351477449513 +/- 0.0012146578034069437,-0.003343701399688914 +/- 0.0009555369928028384,0.000622083981337529 +/- 0.0012071675502534998,7.776049766722304e-05 +/- 0.0008659042554945493,-0.004276827371695135 +/- 0.0008866060848360419,-0.015824261275272124 +/- 0.001952160219383083,0.01769051321928463 +/- 0.00202214675333529,-0.00412130637636079 +/- 0.0006552215997804215,0.004432348367029571 +/- 0.0017749163624437782,-0.002449455676516288 +/- 0.0006281296431338817,0.002060653188180417 +/- 0.00042768273716954354,0.00027216174183517514 +/- 0.00030366445085173023,0.0020995334370140116 +/- 0.0004665629860031384,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.003188180404354568 +/- 0.0010403645536749208,0.0023716951788491647 +/- 0.0012227204660588166,0.0 +/- 0.0,0.0014774494556765605 +/- 0.0019110739856056727,0.004237947122861641 +/- 0.0014800051563510432,3.888024883359486e-05 +/- 0.0001166407465007846,-0.0015940902021772563 +/- 0.0009274386035673804,0.005171073094867839 +/- 0.0003907416648958092,0.006648522550544367 +/- 0.0010056389701693293,0.001321928460342159 +/- 0.0004329521277472602,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0003110419906686701 +/- 0.00015552099533433505,0.00952566096423021 +/- 0.0009241729645415556,0.00038880248833594866 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.010536547433903542 +/- 0.0019319219671547166,-3.8880248833583764e-05 +/- 0.00011664074650075129,0.0 +/- 0.0,0.004082426127527272 +/- 0.0011302054318622584,0.0 +/- 0.0,-0.0003888024883358709 +/- 0.0004259117865514361,0.006609642301710783 +/- 0.0014018473077231787,0.0 +/- 0.0,0.019828926905132237 +/- 0.006893984528554115,0.0 +/- 0.0,0.03203732503888028 +/- 0.0018983756789632395,0.02791601866251947 +/- 0.0025483623029819583,0.0014774494556765382 +/- 0.0009958202546551758,-0.0015163297045100665 +/- 0.0006609642301710787,0.013958009331259768 +/- 0.0024679006333683255,0.0015163297045101443 +/- 0.0016445012428115684,-0.005365474339035725 +/- 0.003050551360176197,0.00038880248833595977 +/- 0.0017124973208044656,0.0 +/- 0.0,0.03125972006220845 +/- 0.0020807291073498633,0.018390357698289304 +/- 0.0030269216367265917,0.019440124416796312 +/- 0.0026993087025987193,0.012558320373250432 +/- 0.0019444012052955049,0.0 +/- 0.0,0.01053654743390361 +/- 0.0017770443051363053
