,scr_iqr,scl_ptp,bvp_n_below_mean,scr_lineintegral,bvp_iqr,bvp_max,hrv_max,scr_max,scl_entropy,bvp_perm_entropy,scr_mean,bvp_peaks,hrv_ptp,bvp_mean,bvp_lineintegral,hrv_n_below_mean,bvp_rms,hrv_lineintegral,hrv_entropy,scr_svd_entropy,scl_std,bvp_pct_95,bvp_sum,scr_iqr_5_95,bvp_iqr_5_95,bvp_std,hrv_pct_95,hrv_skewness,hrv_svd_entropy,scl_kurtosis,scl_iqr,scl_energy,scr_perm_entropy,bvp_min,scl_skewness,hrv_iqr,hrv_iqr_5_95,hrv_energy,hrv_n_sign_changes,hrv_perm_entropy,scr_entropy,scr_n_above_mean,hrv_sum,hrv_std,hrv_rms,hrv_peaks,hrv_kurtosis,hrv_mean,hrv_n_above_mean,scr_rms,scr_ptp,scr_energy,scr_n_below_mean,scr_n_sign_changes,scr_peaks,scr_pct_5,scr_min,scl_iqr_5_95,bvp_energy,bvp_entropy,scl_peaks,scl_min,scl_n_below_mean,scl_rms,scr_sum,scl_n_sign_changes,scl_perm_entropy,scr_std,scl_n_above_mean,scl_lineintegral,scl_sum,bvp_n_above_mean,scr_skewness,scr_pct_95,bvp_svd_entropy,scl_mean,hrv_pct_5,scl_max,bvp_kurtosis,bvp_n_sign_changes,bvp_pct_5,scr_kurtosis,scl_svd_entropy,bvp_skewness,scl_pct_5,scl_pct_95,hrv_min,bvp_ptp
0,-0.02151477320016647 +/- 0.0028653732809158527,0.06625052018310443 +/- 0.003022724893439007,0.07752808988764046 +/- 0.005438797328305771,0.029171868497711185 +/- 0.002855686802213519,-0.06171452351227632 +/- 0.0035655279173353372,0.0091552226383687 +/- 0.001315970728326428,0.03508114856429463 +/- 0.0028104526017316694,0.04423637120266334 +/- 0.0024763338405013567,-0.0014148980441115455 +/- 0.0014439743298291544,-0.02542655014565127 +/- 0.0035916599862377352,0.0 +/- 0.0,0.023803578859758635 +/- 0.0022239515964856053,0.0004161464835622297 +/- 0.00037221273033704043,0.0 +/- 0.0,0.008863920099875156 +/- 0.0008333326839159802,0.0005409904286309053 +/- 0.000266463763521949,0.0 +/- 0.0,-0.0024968789013733008 +/- 0.00037221273033705284,-0.00024968789013732893 +/- 0.0014319309641352745,0.0 +/- 0.0,0.0 +/- 0.0,-0.00024968789013735115 +/- 0.0002760403487603581,0.0 +/- 0.0,-0.009945900957136888 +/- 0.001026963185955318,0.0 +/- 0.0,0.024427798585101978 +/- 0.0030808895578659165,-0.003662089055347495 +/- 0.0008069379704396723,0.00024968789013732893 +/- 0.0008154772343847585,0.0009155222638368765 +/- 0.0006913544621654651,0.002871410736579272 +/- 0.0009571369121930954,0.0028297960882230576 +/- 0.0007851836148195177,-0.011693716188098214 +/- 0.002076149760011061,4.161464835622519e-05 +/- 0.00012484394506867558,0.030545151893466495 +/- 0.0019625178730839016,0.0004577611319184549 +/- 0.00022410173978918454,0.00029130253849357635 +/- 0.00019070227611137156,0.0 +/- 0.0,0.00029130253849354306 +/- 0.0006975886231477587,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00536828963795255 +/- 0.0015731217787295579,0.00020807324178111485 +/- 0.0002791595477527834,0.002080732417811071 +/- 0.00032234568008383303,0.00449438202247191 +/- 0.0013133361496512302,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,4.161464835622519e-05 +/- 0.00012484394506867558,0.03279234290470244 +/- 0.003118600748263868,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.012068248023304196 +/- 0.001557077564200573,0.0 +/- 0.0,0.0 +/- 0.0,0.012526009155222628 +/- 0.0029037960922878954,0.0 +/- 0.0,0.0 +/- 0.0,-0.03774448605909281 +/- 0.0021787166230059713,8.322929671245038e-05 +/- 0.00016645859342490077,0.0012484394506866447 +/- 0.0004161464835622075,0.0 +/- 0.0,0.0 +/- 0.0,-0.002829796088223047 +/- 0.0010328484099867514,0.0 +/- 0.0,-0.0004161464835622519 +/- 0.0,0.020099875156054926 +/- 0.0021866507957419446,-0.0010403662089055298 +/- 0.00042642325284894485,-0.01460674157303371 +/- 0.0020593995891233638,0.0 +/- 0.0,0.0 +/- 0.0,0.025593008739076162 +/- 0.0036670510778294176,-0.0020391177694548566 +/- 0.0007774257882758646,0.0 +/- 0.0,0.04094881398252185 +/- 0.002525841182770451,0.003204327923429051 +/- 0.0008935043925752606,-0.004494382022471921 +/- 0.0014391690774690578,0.0 +/- 0.0,0.0 +/- 0.0,0.0011235955056179581 +/- 0.001053598743335172,0.009696213066999582 +/- 0.0020306072240958636,0.043404078235538913 +/- 0.004144994456021941,0.05339159384103202 +/- 0.003360495586054498,0.003412401165210155 +/- 0.0008689393681989827,0.003245942571785276 +/- 0.0009268022243578886
