,bvp_rms,hrv_sum,hrv_mean,hrv_rms,hrv_n_below_mean,hrv_min,bvp_std,bvp_pct_5,hrv_max,hrv_energy,hrv_pct_5,hrv_pct_95,hrv_n_above_mean,hrv_iqr_5_95,bvp_iqr_5_95,bvp_n_below_mean,bvp_n_above_mean,hrv_svd_entropy,scl_entropy,bvp_skewness,bvp_perm_entropy,bvp_n_sign_changes,scl_lineintegral,bvp_lineintegral,bvp_energy,scr_rms,scr_iqr,scr_ptp,scr_max,bvp_kurtosis,scr_svd_entropy,scl_kurtosis,scr_entropy,scr_n_above_mean,scr_n_below_mean,hrv_lineintegral,scl_iqr_5_95,bvp_iqr,bvp_min,scl_min,scr_kurtosis,scr_perm_entropy,scr_energy,scl_n_sign_changes,scl_energy,bvp_pct_95,scr_min,hrv_kurtosis,scr_peaks,scr_skewness,bvp_max,bvp_mean,bvp_sum,scl_skewness,scr_pct_5,scr_n_sign_changes,scl_peaks,bvp_entropy,hrv_n_sign_changes,scr_pct_95,scr_iqr_5_95,hrv_skewness,scl_iqr,scl_perm_entropy,scr_sum,scr_mean,scl_n_above_mean,scl_n_below_mean,bvp_ptp,hrv_peaks,hrv_perm_entropy,scl_sum,scl_mean,hrv_iqr,bvp_peaks,scr_std,scl_ptp,bvp_svd_entropy,scl_pct_5,scl_std,scl_rms,scl_pct_95,scl_svd_entropy,hrv_ptp,scr_lineintegral,scl_max,hrv_std,hrv_entropy
0,0.2641343462614954 +/- 0.00832627932307095,0.09964014394242303 +/- 0.007302529008758035,0.09964014394242303 +/- 0.007302529008758035,0.19104358256697324 +/- 0.009929889327777946,0.030707716913234706 +/- 0.00646901188841476,-0.026789284286285485 +/- 0.006557864640886352,0.04926029588164734 +/- 0.00846830672277783,0.01927229108356656 +/- 0.0040015980817902546,-0.002279088364654125 +/- 0.006652382247561821,-0.03190723710515793 +/- 0.0021293125878759436,0.06357457017193126 +/- 0.004638834070299304,0.0810875649740104 +/- 0.005801953505707182,0.05705717712914836 +/- 0.006019020793648313,0.030827668932427034 +/- 0.0031708602787535786,0.009156337465014009 +/- 0.0030683654606876655,0.0013594562175129887 +/- 0.004171387878686905,0.0013594562175129887 +/- 0.004171387878686905,0.008556577369052376 +/- 0.0026353070057231753,-0.000559776089564179 +/- 0.0008976387173388129,0.005237904838064788 +/- 0.004399876109023379,-0.0018792483006797255 +/- 0.0030922401121128043,-0.006517393042782893 +/- 0.0025480198266860966,-0.001959216313474599 +/- 0.0025940346394735894,0.11239504198320675 +/- 0.006868526125074519,-0.010475809676129544 +/- 0.004017547121017328,-0.0009196321471411251 +/- 0.0022972542858413943,-0.0007596961215513787 +/- 0.0015837906693593384,0.0 +/- 0.002992129057796039,-0.00019992003198719964 +/- 0.003159748596582224,0.0043182726909236305 +/- 0.0011560841499241121,0.005797680927628957 +/- 0.003743365802046551,-0.0019592163134746097 +/- 0.0012700823809890804,0.00035985605757696824 +/- 0.001613789369900878,0.0012794882047181487 +/- 0.0004306409281994927,0.0012794882047181487 +/- 0.0004306409281994927,-0.025229908036785265 +/- 0.005156076768655037,-0.0009996001599360317 +/- 0.003696088332150859,-0.02610955617752899 +/- 0.004459785316536531,0.01031587365053981 +/- 0.003038784486205522,-0.0011995201919232311 +/- 0.0019992003198720455,0.0009596161535385894 +/- 0.001960439931568371,0.010395841663334682 +/- 0.0026097031382775926,-0.001119552179128347 +/- 0.0013115729281772614,0.0002798880447820951 +/- 0.00031228507300707216,-7.99680127948843e-05 +/- 0.0006642642033521239,0.002798880447820851 +/- 0.0004380028448661785,-0.0003198720511795372 +/- 0.00015993602558976862,0.002918832467013188 +/- 0.0008584930249333723,-0.0001599360255897686 +/- 0.0008425152941105987,0.0015993602558976527 +/- 0.0009291443453516225,0.0009596161535385894 +/- 0.0009325792714666535,0.0007197121151539365 +/- 0.0018737104380423775,0.0007197121151539365 +/- 0.0018737104380423775,0.001119552179128358 +/- 0.0014394242303078792,0.0005997600959616323 +/- 0.0009334360279831332,0.0006797281087564944 +/- 0.0015490900142191412,0.0009596161535385894 +/- 0.0011888099757951652,0.0 +/- 0.0,0.0 +/- 0.0,0.001679328268692537 +/- 0.0011138255319619466,0.0015593762495002105 +/- 0.0010646562939379722,0.0018792483006797368 +/- 0.0007804566691700384,0.0016393442622950837 +/- 0.0017742269278155805,-0.004438224710115945 +/- 0.001205502873385147,0.010795681727309093 +/- 0.003453470272961083,0.010795681727309093 +/- 0.003453470272961083,-0.0002798880447820951 +/- 0.0006207187003702704,-0.0002798880447820951 +/- 0.0006207187003702704,0.0009996001599360317 +/- 0.002440334989151091,0.0011995201919232311 +/- 0.0022405319034181424,0.0008796481407437162 +/- 0.0014394242303078656,0.0013194722111155577 +/- 0.00163934426229506,0.0013194722111155577 +/- 0.00163934426229506,0.000559776089564179 +/- 0.002024628372838396,0.013794482207117143 +/- 0.002955843195246097,0.059696121551379454 +/- 0.004527383235521287,0.017273090763694522 +/- 0.0029534082867044044,0.02347061175529789 +/- 0.003268188098667636,0.0055177928828468725 +/- 0.0019734446508201517,0.015153938424630165 +/- 0.0036926263589456675,0.004038384646141546 +/- 0.002073393388638832,0.004158336665333861 +/- 0.0033318939073969695,0.0010795681727309159 +/- 0.004201365967750011,-0.01847261095561774 +/- 0.004096360967569997,0.06489404238304682 +/- 0.004984548068694456,0.010915633746501419 +/- 0.0039300434266930214,1.1102230246251566e-17 +/- 0.001667865143111886,0.0005997600959616212 +/- 0.00161180682692893
