,scl_iqr,scl_std,scl_kurtosis,scl_lineintegral,scr_perm_entropy,scl_iqr_5_95,scr_svd_entropy,scl_skewness,scr_skewness,scr_iqr_5_95,scr_min,scl_n_below_mean,scr_n_sign_changes,scr_peaks,scl_peaks,scl_svd_entropy,scl_ptp,scl_n_sign_changes,scr_energy,scr_pct_5,scr_entropy,scl_n_above_mean,scr_mean,scr_ptp,scr_pct_95,scr_kurtosis,scr_sum,scr_max,scl_perm_entropy,scr_n_above_mean,scr_lineintegral,scl_max,scr_n_below_mean,scr_std,scr_rms,scl_sum,scl_pct_5,scl_energy,scl_rms,scl_mean,scl_min,scl_pct_95,scr_iqr,scl_entropy
0,-0.005841924398625409 +/- 0.0013254786450662692,-0.008689248895434432 +/- 0.001537600369500812,-0.00044182621502208974 +/- 0.0012886013498681042,-0.019685812469317554 +/- 0.0017625255838012938,-0.0006872852233676952 +/- 0.0007011711760964973,-0.013402061855670055 +/- 0.002405498281786933,-0.0022091310751104487 +/- 0.0015250097758477184,-0.0007854688267059373 +/- 0.0014261992190804022,0.0003927344133529909 +/- 0.001639989503042745,-0.0020618556701030855 +/- 0.00107105666319447,-0.0007854688267059373 +/- 0.00024049972928651638,-0.004270986745213534 +/- 0.000958233740596125,-0.00039273441335296866 +/- 0.0002945508100147265,0.0 +/- 0.0,0.0 +/- 0.0,-0.0026509572901325384 +/- 0.0017175116037835875,-0.0018654884634266011 +/- 0.0016252278210355218,-0.0034364261168384758 +/- 0.0009314514462940701,-0.00019636720667648433 +/- 0.0008559448097281607,-0.00019636720667648433 +/- 0.0008559448097281607,0.0009818360333824327 +/- 0.0006586356340205708,-0.0032891507118311125 +/- 0.0018243401252883633,-0.02636229749631803 +/- 0.0023239666919086313,-0.004270986745213534 +/- 0.0011205412086905534,-0.00819833087874322 +/- 0.0010072795546727108,-0.003534609720176718 +/- 0.0017259102436177599,-0.022827687776141303 +/- 0.002252345556593897,-0.006136475208640135 +/- 0.0011668988045169042,-0.0005400098183603319 +/- 0.0009430227153803866,-0.0008836524300441684 +/- 0.0022794672098662623,-0.013254786450662692 +/- 0.0023747445503088426,-0.018851251840942496 +/- 0.0015399496456905317,-0.001227295041728027 +/- 0.001012053418168298,-0.0056946489936180456 +/- 0.001102108214071849,-0.018900343642611617 +/- 0.0020624400135100572,-0.028424153166421152 +/- 0.0024978997021519378,-0.046440844378988655 +/- 0.003160231112308498,-0.03053510063819338 +/- 0.002057174947447945,-0.03799705449189983 +/- 0.0015083251345839137,-0.0244477172312223 +/- 0.0014694776187624656,-0.04339715267550315 +/- 0.004252608311773714,-0.00903289150711828 +/- 0.001966125124644155,-0.017083946980854137 +/- 0.0029520464169607965,-0.009572901325478611 +/- 0.0037915273666469435
